t,GPP
2017-01-01,0.952982110675662
2017-01-02,2.2249154054379074
2017-01-03,2.820709318476948
2017-01-04,2.702250264346957
2017-01-05,1.918421403500636
2017-01-06,2.850440837606142
2017-01-07,2.789388313103007
2017-01-08,0.6427423359026423
2017-01-09,0.5594913294179532
2017-01-10,1.2212728874498922
2017-01-11,1.2136571090234307
2017-01-12,0.8256416291398868
2017-01-13,2.770355676600122
2017-01-14,2.7208702581032376
2017-01-15,1.0429554807155423
2017-01-16,1.467290148009428
2017-01-17,3.442986482304069
2017-01-18,3.182067516026258
2017-01-19,0.0
2017-01-20,3.296609636805864
2017-01-21,3.165774339656509
2017-01-22,2.0373888571130627
2017-01-23,3.3761675925334
2017-01-24,3.481956801685046
2017-01-25,2.258924134228589
2017-01-26,3.5478704062042525
2017-01-27,1.3014844374536203
2017-01-28,3.04747065072276
2017-01-29,3.252106380603093
2017-01-30,2.08289225547709
2017-01-31,4.37141748916204
2017-02-01,2.1084179251771857
2017-02-02,2.681821313074607
2017-02-03,2.5438846129912425
2017-02-04,2.4444763311352
2017-02-05,2.359774599875501
2017-02-06,0.8226212102964937
2017-02-07,3.402439169249884
2017-02-08,4.133615245568091
2017-02-09,4.6684222779284985
2017-02-10,4.309771866215253
2017-02-11,4.319435379431011
2017-02-12,2.074265208674904
2017-02-13,1.49377367101724
2017-02-14,5.306131760299388
2017-02-15,5.207282361618935
2017-02-16,4.69069392703821
2017-02-17,5.222957979180011
2017-02-18,5.251531195900992
2017-02-19,4.565060105348579
2017-02-20,2.637068479028068
2017-02-21,1.8330846552606648
2017-02-22,3.1509468862722723
2017-02-23,2.859291650263092
2017-02-24,3.694870765743256
2017-02-25,5.270920015934652
2017-02-26,1.4739898703554553
2017-02-27,3.310251686692755
2017-02-28,2.123936635904751
2017-03-01,2.8921190344805714
2017-03-02,3.0025058554646726
2017-03-03,5.620037945117916
2017-03-04,4.634942690104345
2017-03-05,3.285570061378822
2017-03-06,3.853905946874469
2017-03-07,0.867812282487418
2017-03-08,4.316202439940766
2017-03-09,6.384774414469619
2017-03-10,7.299523429421672
2017-03-11,6.820193842234182
2017-03-12,1.3568971327900572
2017-03-13,2.2921921656479314
2017-03-14,7.124205166893976
2017-03-15,7.373678807764405
2017-03-16,7.359701193565304
2017-03-17,6.157421860049355
2017-03-18,3.972895088305076
2017-03-19,3.3260391583206044
2017-03-20,3.6618053872531817
2017-03-21,1.5675291808722889
2017-03-22,3.758275462675421
2017-03-23,5.759679016539664
2017-03-24,5.843080344092906
2017-03-25,4.80248067279765
2017-03-26,6.911833354086733
2017-03-27,6.34884927084488
2017-03-28,6.270321407994471
2017-03-29,7.2869497941506784
2017-03-30,6.926458885916296
2017-03-31,4.156914409374148
2017-04-01,4.985138542406819
2017-04-02,6.126485822228982
2017-04-03,7.192045818811817
2017-04-04,5.989081338548132
2017-04-05,5.698443143873637
2017-04-06,7.153364890381027
2017-04-07,7.523899807271708
2017-04-08,7.577600178091963
2017-04-09,7.337878519168413
2017-04-10,7.031225908878016
2017-04-11,3.972371281767444
2017-04-12,7.012092235856084
2017-04-13,6.965609087723071
2017-04-14,5.91980683004388
2017-04-15,2.860448229465776
2017-04-16,3.267191816339713
2017-04-17,6.813981976961877
2017-04-18,6.5534945250466565
2017-04-19,6.619516462488152
2017-04-20,6.622612962337752
2017-04-21,6.8162259749894565
2017-04-22,6.683577625607288
2017-04-23,6.481973048888365
2017-04-24,6.311503887259507
2017-04-25,2.4294694123655804
2017-04-26,5.698383223601709
2017-04-27,6.366160043419268
2017-04-28,3.9942694420105274
