t,GPP
2017-01-01,2.560461493935575
2017-01-02,2.702323853007804
2017-01-03,3.129304027215364
2017-01-04,3.1398182053514665
2017-01-05,3.0260202394009825
2017-01-06,2.237033578668298
2017-01-07,2.4003004394691727
2017-01-08,2.9030328901088898
2017-01-09,2.5947045321430924
2017-01-10,1.2162611765277542
2017-01-11,3.0590772465254044
2017-01-12,3.277085121555821
2017-01-13,3.3495101437613592
2017-01-14,3.321676534078116
2017-01-15,3.444562618629369
2017-01-16,2.984576093089306
2017-01-17,3.0988345266617485
2017-01-18,3.1605944893979494
2017-01-19,3.366364935655868
2017-01-20,3.141621189289097
2017-01-21,3.0513472387621547
2017-01-22,1.916301726253553
2017-01-23,1.568377759839777
2017-01-24,3.712477683744011
2017-01-25,2.543590727637662
2017-01-26,2.457936016388641
2017-01-27,2.352642788902505
2017-01-28,1.7961731176024878
2017-01-29,3.1004476162520778
2017-01-30,2.352301169774402
2017-01-31,2.290413925941237
2017-02-01,2.7817882809602006
2017-02-02,2.3520018841808854
2017-02-03,3.016042791627534
2017-02-04,3.0428506855474367
2017-02-05,1.683608224717264
2017-02-06,4.472210013224579
2017-02-07,3.978015035857325
2017-02-08,1.0744509887196487
2017-02-09,1.368631802264742
2017-02-10,2.829619272782504
2017-02-11,1.735000336104098
2017-02-12,4.035640352291266
2017-02-13,3.900423064325901
2017-02-14,3.28422443412434
2017-02-15,4.519484897682047
2017-02-16,4.634784042012674
2017-02-17,4.371279815204429
2017-02-18,4.1486396065205335
2017-02-19,4.686700423047914
2017-02-20,4.6839321589662415
2017-02-21,4.646603886940153
2017-02-22,4.718496864260751
2017-02-23,4.972354613047876
2017-02-24,3.7598957083253177
2017-02-25,4.655661565941506
2017-02-26,5.185528235940164
2017-02-27,2.9087411020389125
2017-02-28,3.391482547947473
2017-03-01,5.266768124074653
2017-03-02,5.3791422087534535
2017-03-03,4.094153705623053
2017-03-04,3.193162246911132
2017-03-05,4.099690120962307
2017-03-06,4.128550118826902
2017-03-07,5.722953706605649
2017-03-08,5.892199863371289
2017-03-09,6.276705506341582
2017-03-10,6.493405246259515
2017-03-11,6.200991939094806
2017-03-12,4.153355284070446
2017-03-13,6.025196079961135
2017-03-14,6.016611083824889
2017-03-15,6.360716813895682
2017-03-16,6.419366136588825
2017-03-17,6.165018899286043
2017-03-18,6.474000447978608
2017-03-19,6.819728987806006
2017-03-20,4.867138251167699
2017-03-21,5.467786512718237
2017-03-22,5.824628543976044
2017-03-23,4.739073942788815
2017-03-24,2.725140382191486
2017-03-25,3.2898046948672617
2017-03-26,6.392013114697671
2017-03-27,7.188303812002182
2017-03-28,6.82504146339592
2017-03-29,7.826532896816715
2017-03-30,8.284655883423683
2017-03-31,7.051457909194489
2017-04-01,2.7640275197844
2017-04-02,3.2607866989176246
2017-04-03,8.713488546437956
2017-04-04,8.880190106735677
2017-04-05,7.264928034621391
2017-04-06,8.322815417597258
2017-04-07,8.452809875609981
2017-04-08,8.914227470211008
2017-04-09,9.038330720780785
2017-04-10,8.995818393925557
2017-04-11,8.967551671744676
2017-04-12,8.601027634127805
2017-04-13,9.238804341663858
2017-04-14,8.784076883149941
2017-04-15,7.787764547334593
2017-04-16,9.056203054766026
2017-04-17,9.000932275865692
2017-04-18,9.131468830575947
2017-04-19,7.703667097747585
2017-04-20,8.408695368722723
2017-04-21,8.222533403845636
2017-04-22,8.242422181013694
