t,GPP
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0028425823107416
2017-01-10,0.0063760670563373
2017-01-11,0.0042113064966753
2017-01-12,0.0232096185221232
2017-01-13,0.0330792504693538
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0230259788696339
2017-01-19,0.070142049192055
2017-01-20,0.1064410568047077
2017-01-21,0.1010502710058169
2017-01-22,0.0426538757216564
2017-01-23,0.1029068559509348
2017-01-24,0.0842182776117939
2017-01-25,0.0490430555930313
2017-01-26,0.1158806968295076
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.1749122358434056
2017-01-31,0.0
2017-02-01,0.1293597848892664
2017-02-02,0.1357147713705434
2017-02-03,0.1927523008210243
2017-02-04,0.1368828207920615
2017-02-05,0.117882032794903
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.7887691139037911
2017-02-16,0.0
2017-02-17,0.3414020005749818
2017-02-18,0.3776906942345726
2017-02-19,0.2781232881390796
2017-02-20,0.3184194465422291
2017-02-21,0.8414860947296033
2017-02-22,0.7942477126853156
2017-02-23,0.8328966960578967
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.5483620461673718
2017-02-27,0.2508326834216227
2017-02-28,0.8488285863846605
2017-03-01,0.5989736229984484
2017-03-02,0.806077877156138
2017-03-03,0.5499347038370862
2017-03-04,0.5621990011875084
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.7290853189676494
2017-03-10,1.1936942901964012
2017-03-11,1.6966524205658222
2017-03-12,1.1604839109721814
2017-03-13,0.7506445894309031
2017-03-14,0.7896685312300918
2017-03-15,1.8186692832748184
2017-03-16,1.1007681292759195
2017-03-17,1.5714805062864736
2017-03-18,1.4668050167764508
2017-03-19,1.377700170374986
2017-03-20,0.8997784104638372
2017-03-21,1.462437073542484
2017-03-22,1.337734630608358
2017-03-23,1.9627251051419607
2017-03-24,1.9137121597385145
2017-03-25,1.8898935549757792
2017-03-26,2.055268208589412
2017-03-27,2.058888486602797
2017-03-28,2.207484653595948
2017-03-29,0.6466366370523582
2017-03-30,0.6660149670895404
2017-03-31,0.4017796691769884
2017-04-01,1.644566416625704
2017-04-02,1.591390190160606
2017-04-03,1.365203250585909
2017-04-04,2.081318019445361
2017-04-05,2.3640437877391385
2017-04-06,1.9227808476795487
2017-04-07,2.78077625413375
2017-04-08,2.8760608706428537
2017-04-09,2.6564653660967945
2017-04-10,2.300355460542783
2017-04-11,3.0218596568457983
2017-04-12,1.4820588866508526
2017-04-13,1.6897755271482464
2017-04-14,2.2258676040714125
2017-04-15,1.610114100483948
2017-04-16,2.0213852716598164
2017-04-17,2.317111721900695
2017-04-18,2.810886530983644
2017-04-19,2.7134465801778003
2017-04-20,0.9165587159045718
2017-04-21,3.899242783294205
2017-04-22,4.193225727729521
2017-04-23,4.149496167794239
2017-04-24,1.9275765834646148
2017-04-25,2.952455891309325
2017-04-26,4.83605785888449
2017-04-27,4.707324447854108
2017-04-28,1.5455017177003698
2017-04-29,4.942632830081601
2017-04-30,5.315843068842614
2017-05-01,7.006760463567059
2017-05-02,7.501642057831714
2017-05-03,7.589215061420394
2017-05-04,8.182472770981395
2017-05-05,8.90469279939792
2017-05-06,9.004982025955082
2017-05-07,3.1603428454119413
2017-05-08,7.748353401767772
2017-05-09,8.659438245242226
2017-05-10,7.218206431382184
2017-05-11,2.886715097958285
2017-05-12,7.10935358180804
2017-05-13,6.892950631249349
2017-05-14,6.474276435125674
2017-05-15,8.911833976948122
2017-05-16,6.672476247428861
2017-05-17,3.7052459948873975
2017-05-18,13.850118869364318
2017-05-19,12.710595063715264
2017-05-20,13.628234626172748
2017-05-21,15.924916468378695
2017-05-22,13.48177427769838
2017-05-23,16.643848229047983
2017-05-24,17.403117242552142
2017-05-25,17.30709065941734
2017-05-26,18.72552234999033
2017-05-27,18.99627396647843
2017-05-28,13.645604814976217
2017-05-29,8.827242504810425
2017-05-30,4.05247273715621
2017-05-31,10.135687488203672
2017-06-01,19.41406260946269
2017-06-02,14.079063784651394
2017-06-03,5.282029605519156
2017-06-04,6.304620881030108
2017-06-05,16.507706526713175
2017-06-06,16.78885410386105
2017-06-07,5.506057172612736
2017-06-08,10.364084266101372
2017-06-09,8.845050923072288
2017-06-10,14.753900310379954
2017-06-11,8.102704927036967
2017-06-12,13.563446161361677
2017-06-13,14.717533236956298
2017-06-14,19.347910861085808
2017-06-15,17.938019359427223
2017-06-16,5.319714788408959
2017-06-17,18.72234840582144
2017-06-18,19.893789634521426
