t,PPI_mean
2017-01-02,
2017-01-12,0.1429909
2017-02-01,
2017-02-11,
2017-02-21,0.24659339
2017-03-03,
2017-03-13,0.27821654
2017-03-18,
2017-03-23,
2017-04-02,0.49352974
2017-04-07,
2017-04-12,0.41101238
2017-04-17,
2017-04-22,
2017-04-27,
2017-05-02,0.30424878
2017-05-07,
2017-05-12,
2017-05-17,
2017-05-22,
2017-05-27,
2017-06-01,0.15085952
2017-06-06,
2017-06-11,0.20616528
2017-06-16,
2017-06-21,0.12521404
2017-06-26,
2017-07-01,0.1308909
2017-07-06,
2017-07-11,0.12013803
2017-07-16,0.11575867
2017-07-21,0.10835372
2017-07-26,0.090342976
2017-07-31,0.11247272
2017-08-05,0.085398346
2017-08-10,
2017-08-15,
2017-08-20,0.06050165
2017-08-25,
2017-08-30,0.07542728
2017-09-04,0.089608274
2017-09-09,0.076631404
2017-09-14,0.011258677
2017-09-19,0.103985116
2017-09-24,0.08823637
2017-09-29,
2017-10-04,
2017-10-09,0.09087851
2017-10-14,0.10129752
2017-10-19,
2017-10-24,0.0619314
2017-10-29,0.05820826
2017-11-03,
2017-11-08,0.06216281
2017-11-13,0.06856116
2017-11-18,0.06941735
2017-11-23,
2017-11-28,
2017-12-08,0.0024220778
2017-12-13,0.058414876
2017-12-18,0.102278516
2017-12-23,0.0990157
2017-12-28,
2018-01-02,
2018-01-07,
2018-01-12,
2018-01-17,
2018-01-22,
2018-01-27,0.18905288
2018-02-01,0.18502232
2018-02-06,0.2385099
2018-02-11,0.21782313
2018-02-16,0.13243334
2018-02-21,0.3067529
2018-02-26,0.42870742
2018-03-03,
2018-03-08,
2018-03-13,
2018-03-18,0.58162606
2018-03-23,
2018-03-28,0.6685661
2018-04-02,0.73245925
2018-04-07,
2018-04-12,
2018-04-17,0.5274471
2018-04-22,
2018-04-27,0.60248345
2018-05-02,
2018-05-07,
2018-05-12,0.6974223
2018-05-17,0.54098266
2018-05-22,0.38192233
2018-05-27,0.30443224
2018-06-01,0.3300256
2018-06-06,0.8038582
2018-06-11,0.3106917
2018-06-16,0.2269099
2018-06-21,0.17356446
2018-06-26,0.19528513
2018-07-01,
2018-07-06,0.14626281
2018-07-11,0.16045205
2018-07-16,0.16016528
2018-07-21,0.17634627
2018-07-26,0.1904182
2018-07-31,0.14621818
2018-08-05,0.19025783
2018-08-10,0.14479421
2018-08-15,0.11759753
2018-08-20,0.12099173
2018-08-25,0.18698762
2018-08-30,0.13674298
2018-09-04,0.07918346
2018-09-09,0.1257157
2018-09-14,
2018-09-19,
2018-09-24,0.11325372
2018-09-29,0.12229587
2018-10-04,0.12758593
2018-10-09,0.10420496
2018-10-14,0.09834545
2018-10-19,
2018-10-24,0.068556204
2018-10-29,0.09642314
2018-11-03,0.095025614
2018-11-08,
2018-11-13,
2018-11-18,
2018-11-23,
2018-11-28,
2018-12-03,
2018-12-08,
2018-12-13,0.17595619
2018-12-18,
2018-12-23,
2018-12-28,
2019-01-02,0.0
2019-01-07,0.0
2019-01-12,0.21577437
2019-01-17,
2019-01-22,
2019-01-27,0.26733467
2019-02-01,
2019-02-06,0.26724297
2019-02-11,0.27008265
2019-02-16,
2019-02-21,0.37808347
2019-02-26,0.45550743
2019-03-03,0.52441734
2019-03-08,0.64016944
2019-03-13,0.5966132
2019-03-18,0.7010463
2019-03-23,
2019-03-28,0.6655975
2019-04-02,0.60453963
2019-04-07,
2019-04-12,0.6845438
2019-04-17,
2019-04-22,0.6549612
2019-04-27,0.61748093
2019-05-02,0.54738927
2019-05-07,
2019-05-12,0.5845678
2019-05-17,
2019-05-22,0.34398428
2019-05-27,
2019-06-01,0.28510246
2019-06-06,0.2837347
2019-06-11,
2019-06-16,
2019-06-21,0.22588098
2019-06-26,0.19449916
2019-07-01,0.23899007
2019-07-06,0.22463387
2019-07-11,0.21390164
2019-07-16,0.18299256
2019-07-21,0.16194959
2019-07-26,0.21471569
2019-07-31,0.1927
2019-08-05,0.1931099
2019-08-10,
2019-08-15,0.13634296
2019-08-20,0.1723719
2019-08-25,0.102606244
2019-08-30,0.109588414
2019-09-04,0.14372395
2019-09-09,0.14538182
2019-09-14,
2019-09-19,
2019-09-24,
2019-09-29,0.1013438
2019-10-04,0.082538016
2019-10-09,0.06718347
2019-10-14,
2019-10-19,
2019-10-24,0.0855909
2019-10-29,0.12042232
2019-11-03,
2019-11-08,0.22162727
2019-11-13,0.22939667
2019-11-18,0.2211438
2019-11-23,0.23430166
2019-11-28,
2019-12-03,0.22467768
2019-12-08,
2019-12-13,
2019-12-18,
2019-12-23,
2019-12-28,0.31558594
2020-01-02,
2020-01-07,0.09781488
2020-01-12,0.29630658
2020-01-17,
