t,GPP
2017-01-01,0.483131
2017-01-02,2.35257
2017-01-03,2.45646
2017-01-04,
2017-01-05,1.39595
2017-01-06,
2017-01-07,
2017-01-08,
2017-01-09,1.1479
2017-01-10,1.30382
2017-01-11,1.24173
2017-01-12,0.751196
2017-01-13,1.879
2017-01-14,2.20058
2017-01-15,1.2377
2017-01-16,1.94317
2017-01-17,2.33531
2017-01-18,0.72732
2017-01-19,1.12245
2017-01-20,1.98754
2017-01-21,2.94941
2017-01-22,1.40992
2017-01-23,2.40888
2017-01-24,
2017-01-25,
2017-01-26,
2017-01-27,0.6151
2017-01-28,1.94876
2017-01-29,2.40559
2017-01-30,0.94381
2017-01-31,3.12432
2017-02-01,2.37251
2017-02-02,1.24768
2017-02-03,2.44622
2017-02-04,1.39467
2017-02-05,1.79215
2017-02-06,1.71638
2017-02-07,3.00897
2017-02-08,3.72765
2017-02-09,2.97766
2017-02-10,3.96237
2017-02-11,2.17816
2017-02-12,1.91296
2017-02-13,0.16142
2017-02-14,3.65311
2017-02-15,3.2779
2017-02-16,3.03941
2017-02-17,3.63478
2017-02-18,3.54287
2017-02-19,3.46926
2017-02-20,2.61132
2017-02-21,1.15686
2017-02-22,0.938279
2017-02-23,1.44462
2017-02-24,3.06332
2017-02-25,4.28912
2017-02-26,1.90879
2017-02-27,2.69843
2017-02-28,1.96188
2017-03-01,2.74737
2017-03-02,2.89916
2017-03-03,3.51326
2017-03-04,2.62772
2017-03-05,2.89162
2017-03-06,2.5987
2017-03-07,1.32037
2017-03-08,3.26294
2017-03-09,5.05343
2017-03-10,5.65674
2017-03-11,5.12555
2017-03-12,0.938583
2017-03-13,2.30044
2017-03-14,
2017-03-15,5.93222
2017-03-16,5.74394
2017-03-17,1.54424
2017-03-18,5.20488
2017-03-19,2.36094
2017-03-20,2.25485
2017-03-21,1.5048
2017-03-22,3.08176
2017-03-23,2.98524
2017-03-24,4.77576
2017-03-25,3.22942
2017-03-26,4.78728
2017-03-27,4.54328
2017-03-28,5.73074
2017-03-29,4.68029
2017-03-30,4.82155
2017-03-31,4.54493
2017-04-01,3.47149
2017-04-02,3.66081
2017-04-03,4.96846
2017-04-04,4.55805
2017-04-05,4.58127
2017-04-06,4.76528
2017-04-07,4.75153
2017-04-08,3.71892
2017-04-09,3.90393
2017-04-10,4.75937
2017-04-11,4.37657
2017-04-12,4.49186
2017-04-13,
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,
2017-04-18,
2017-04-19,4.72265
2017-04-20,5.4212
2017-04-21,5.69331
2017-04-22,5.5157
2017-04-23,5.59816
2017-04-24,5.90934
2017-04-25,1.96999
2017-04-26,5.18285
2017-04-27,5.28442
2017-04-28,5.69109
2017-04-29,5.63436
2017-04-30,3.57866
2017-05-01,4.84108
2017-05-02,6.35416
2017-05-03,7.15119
2017-05-04,7.97869
2017-05-05,4.34059
2017-05-06,7.83633
2017-05-07,9.89139
2017-05-08,
2017-05-09,9.44556
2017-05-10,6.37309
2017-05-11,8.62508
2017-05-12,8.86655
2017-05-13,7.43373
2017-05-14,9.10106
2017-05-15,8.05831
2017-05-16,8.37767
2017-05-17,7.46796
2017-05-18,3.37688
2017-05-19,8.17468
2017-05-20,8.4992
2017-05-21,9.84023
2017-05-22,8.81753
2017-05-23,8.90654
2017-05-24,9.36069
2017-05-25,8.16793
2017-05-26,8.1921
2017-05-27,10.0035
2017-05-28,8.982
2017-05-29,6.67961
2017-05-30,9.04911
2017-05-31,8.7073
2017-06-01,9.52704
2017-06-02,10.5791
2017-06-03,4.33753
2017-06-04,8.38394
2017-06-05,11.71
2017-06-06,10.7467
2017-06-07,10.1348
2017-06-08,8.76173
2017-06-09,9.11239
2017-06-10,10.2399
2017-06-11,10.7437
2017-06-12,10.3759
2017-06-13,10.4303
2017-06-14,8.02989
2017-06-15,8.42925
2017-06-16,10.0276
2017-06-17,8.29398
2017-06-18,6.86525
2017-06-19,5.91055
2017-06-20,5.3561
2017-06-21,4.64204
2017-06-22,7.10656
2017-06-23,5.79797
2017-06-24,5.63701
2017-06-25,5.61587
2017-06-26,5.6585
2017-06-27,5.05422
2017-06-28,8.01434
2017-06-29,
2017-06-30,
2017-07-01,
2017-07-02,
2017-07-03,7.74432
2017-07-04,6.47849
2017-07-05,6.93828
2017-07-06,8.12528
2017-07-07,7.31897
2017-07-08,7.69147
2017-07-09,7.86651
2017-07-10,9.16569
2017-07-11,9.18844
2017-07-12,8.997
2017-07-13,9.08832
2017-07-14,9.616
2017-07-15,10.5971
2017-07-16,8.67722
2017-07-17,8.95539
2017-07-18,9.26993
2017-07-19,9.36648
2017-07-20,9.85641
2017-07-21,7.02858
2017-07-22,10.6518
2017-07-23,11.4855
2017-07-24,9.46294
2017-07-25,8.93395
2017-07-26,8.65105
2017-07-27,9.06829
2017-07-28,10.3422
2017-07-29,8.43032
2017-07-30,8.77371
2017-07-31,8.75401
2017-08-01,8.19795
2017-08-02,7.43173
2017-08-03,7.57566
2017-08-04,7.13466
2017-08-05,7.09447
2017-08-06,6.08034
2017-08-07,5.35898
2017-08-08,7.36656
2017-08-09,6.09317
2017-08-10,7.13079
2017-08-11,8.48033
2017-08-12,6.80321
2017-08-13,6.45249
2017-08-14,4.93638
2017-08-15,6.2756
2017-08-16,6.77174
2017-08-17,7.32814
2017-08-18,
2017-08-19,
2017-08-20,
2017-08-21,
2017-08-22,4.75236
2017-08-23,6.26204
2017-08-24,5.11313
2017-08-25,5.47855
2017-08-26,4.63276
2017-08-27,4.37275
2017-08-28,4.42712
2017-08-29,4.88717
2017-08-30,6.28798
2017-08-31,6.58361
2017-09-01,
2017-09-02,
2017-09-03,
2017-09-04,5.93377
2017-09-05,6.21418
2017-09-06,7.03448
2017-09-07,4.49586
2017-09-08,4.17036
2017-09-09,5.92491
2017-09-10,6.51129
2017-09-11,6.74877
2017-09-12,7.59898
2017-09-13,6.23498
2017-09-14,8.09052
2017-09-15,6.63266
2017-09-16,4.75006
2017-09-17,4.16527
2017-09-18,6.21107
2017-09-19,6.87686
2017-09-20,6.23739
2017-09-21,6.79662
2017-09-22,7.09758
2017-09-23,6.08087
2017-09-24,6.74236
2017-09-25,6.7677
2017-09-26,6.65794
2017-09-27,7.33755
2017-09-28,6.10181
2017-09-29,7.66759
2017-09-30,5.03106
2017-10-01,3.84315
2017-10-02,4.21457
2017-10-03,5.53807
2017-10-04,7.70314
2017-10-05,8.3349
2017-10-06,7.71184
2017-10-07,6.72886
2017-10-08,6.41981
2017-10-09,4.47322
2017-10-10,5.57309
2017-10-11,5.08858
2017-10-12,5.42287
2017-10-13,5.89117
2017-10-14,5.72421
2017-10-15,5.92074
2017-10-16,5.35764
2017-10-17,5.18706
2017-10-18,2.84181
2017-10-19,5.15386
2017-10-20,6.05605
2017-10-21,3.28206
2017-10-22,4.86738
2017-10-23,4.76185
2017-10-24,6.34015
2017-10-25,5.99355
2017-10-26,5.78562
2017-10-27,5.10899
2017-10-28,5.32301
2017-10-29,2.08321
2017-10-30,4.87716
2017-10-31,4.80123
2017-11-01,3.39075
2017-11-02,4.28367
2017-11-03,
2017-11-04,
2017-11-05,2.13243
2017-11-06,4.50668
2017-11-07,4.21108
2017-11-08,2.53933
2017-11-09,2.78835
2017-11-10,3.35326
2017-11-11,3.28272
2017-11-12,3.017
2017-11-13,4.3116
2017-11-14,4.31809
2017-11-15,3.98124
2017-11-16,4.16348
2017-11-17,4.14196
2017-11-18,3.921
2017-11-19,
2017-11-20,3.07657
2017-11-21,
2017-11-22,3.19689
2017-11-23,3.73654
2017-11-24,1.62383
2017-11-25,3.70596
2017-11-26,3.65304
2017-11-27,3.93836
2017-11-28,2.59593
2017-11-29,3.46762
2017-11-30,2.64207
2017-12-01,2.96955
2017-12-02,2.3591
2017-12-03,0.609034
2017-12-04,2.2782
2017-12-05,1.92894
2017-12-06,0.942006
2017-12-07,2.09638
2017-12-08,2.11825
2017-12-09,2.21131
2017-12-10,0.42087
2017-12-11,1.70899
2017-12-12,3.52504
2017-12-13,2.30819
2017-12-14,2.50819
2017-12-15,2.50001
2017-12-16,3.37256
2017-12-17,3.06989
2017-12-18,1.28108
2017-12-19,3.66934
2017-12-20,2.67708
2017-12-21,2.06915
2017-12-22,1.15436
2017-12-23,2.01446
2017-12-24,2.76833
2017-12-25,2.69166
2017-12-26,
2017-12-27,
2017-12-28,
2017-12-29,
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,
2018-01-03,
2018-01-04,
2018-01-05,
2018-01-06,
2018-01-07,
2018-01-08,
2018-01-09,
2018-01-10,
2018-01-11,
2018-01-12,
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,
2018-01-17,
2018-01-18,1.82672
2018-01-19,2.98282
2018-01-20,0.223855
2018-01-21,0.64481
2018-01-22,0.927691
2018-01-23,1.73849
2018-01-24,4.1142
2018-01-25,0.598563
2018-01-26,3.62981
2018-01-27,3.8481
