t,GPP
2017-01-01,
2017-01-02,
2017-01-03,
2017-01-04,
2017-01-05,0.452285
2017-01-06,0.0802187
2017-01-07,
2017-01-08,
2017-01-09,
2017-01-10,
2017-01-11,
2017-01-12,
2017-01-13,
2017-01-14,
2017-01-15,
2017-01-16,0.17058
2017-01-17,
2017-01-18,
2017-01-19,
2017-01-20,
2017-01-21,
2017-01-22,
2017-01-23,
2017-01-24,
2017-01-25,
2017-01-26,
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,
2017-01-31,0.315326
2017-02-01,0.35864
2017-02-02,0.695508
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,1.2402
2017-02-10,
2017-02-11,
2017-02-12,
2017-02-13,
2017-02-14,
2017-02-15,
2017-02-16,
2017-02-17,
2017-02-18,
2017-02-19,0.0434575
2017-02-20,0.176573
2017-02-21,0.334082
2017-02-22,
2017-02-23,
2017-02-24,0.507556
2017-02-25,0.870295
2017-02-26,0.431358
2017-02-27,
2017-02-28,
2017-03-01,0.580277
2017-03-02,1.66775
2017-03-03,0.0357509
2017-03-04,
2017-03-05,1.33753
2017-03-06,0.426407
2017-03-07,0.325471
2017-03-08,
2017-03-09,
2017-03-10,0.523965
2017-03-11,0.0574638
2017-03-12,0.618992
2017-03-13,0.54066
2017-03-14,0.93074
2017-03-15,1.51539
2017-03-16,2.06616
2017-03-17,1.76923
2017-03-18,1.65105
2017-03-19,2.32208
2017-03-20,2.36061
2017-03-21,3.04887
2017-03-22,2.60218
2017-03-23,2.68877
2017-03-24,4.60582
2017-03-25,3.02672
2017-03-26,1.59403
2017-03-27,2.62435
2017-03-28,2.7298
2017-03-29,2.78049
2017-03-30,2.72171
2017-03-31,3.08177
2017-04-01,3.16447
2017-04-02,4.09872
2017-04-03,3.95481
2017-04-04,2.40392
2017-04-05,2.56542
2017-04-06,3.20813
2017-04-07,4.09244
2017-04-08,2.90721
2017-04-09,3.20584
2017-04-10,3.50955
2017-04-11,2.80788
2017-04-12,3.43025
2017-04-13,3.02606
2017-04-14,2.41913
2017-04-15,2.56236
2017-04-16,2.3096
2017-04-17,2.87136
2017-04-18,0.360473
2017-04-19,0.333274
2017-04-20,0.950092
2017-04-21,1.5967
2017-04-22,2.66605
2017-04-23,2.57329
2017-04-24,3.36234
2017-04-25,4.10893
2017-04-26,1.82039
2017-04-27,1.78534
2017-04-28,0.705921
2017-04-29,
2017-04-30,1.549
2017-05-01,1.80141
2017-05-02,2.5697
2017-05-03,3.04886
2017-05-04,3.31617
2017-05-05,4.31587
2017-05-06,3.61557
2017-05-07,4.00647
2017-05-08,4.19759
2017-05-09,4.44596
2017-05-10,4.967
2017-05-11,4.36135
2017-05-12,4.88081
2017-05-13,5.63298
2017-05-14,5.11748
2017-05-15,5.65115
2017-05-16,5.14363
2017-05-17,4.51107
2017-05-18,4.82153
2017-05-19,4.62109
2017-05-20,4.57908
2017-05-21,4.99366
2017-05-22,4.75724
2017-05-23,4.43562
2017-05-24,4.0206
2017-05-25,5.86446
2017-05-26,4.38316
2017-05-27,4.25562
2017-05-28,4.19196
2017-05-29,4.54451
2017-05-30,5.35739
2017-05-31,5.8466
2017-06-01,5.6762
2017-06-02,6.08894
2017-06-03,6.38532
2017-06-04,6.2292
2017-06-05,5.81052
2017-06-06,6.38612
2017-06-07,6.27672
2017-06-08,6.6797
2017-06-09,6.43554
2017-06-10,6.76712
2017-06-11,7.22961
2017-06-12,8.58396
2017-06-13,8.51837
2017-06-14,7.99007
2017-06-15,9.01063
2017-06-16,6.65498
2017-06-17,
2017-06-18,6.971
2017-06-19,6.72457
2017-06-20,6.83647
2017-06-21,7.31071
2017-06-22,6.14553
2017-06-23,5.78849
2017-06-24,7.55287
2017-06-25,5.50107
2017-06-26,6.39411
2017-06-27,7.59248
2017-06-28,3.65533
2017-06-29,6.51599
2017-06-30,7.32403
2017-07-01,6.67309
2017-07-02,6.56965
2017-07-03,7.62894
2017-07-04,7.57359
2017-07-05,8.38043
2017-07-06,
2017-07-07,
2017-07-08,8.99556
2017-07-09,8.03157
2017-07-10,7.92018
2017-07-11,8.90717
2017-07-12,6.94902
2017-07-13,7.61323
2017-07-14,6.82124
2017-07-15,5.49555
2017-07-16,6.68224
2017-07-17,6.42079
2017-07-18,7.59327
2017-07-19,6.56081
2017-07-20,6.88674
2017-07-21,7.6187
2017-07-22,7.42238
2017-07-23,7.60977
2017-07-24,
2017-07-25,
2017-07-26,
2017-07-27,
2017-07-28,
2017-07-29,7.63462
2017-07-30,7.18878
2017-07-31,8.41147
2017-08-01,7.94869
2017-08-02,9.1007
2017-08-03,8.24856
2017-08-04,7.88055
2017-08-05,8.14156
2017-08-06,3.59677
2017-08-07,7.19202
2017-08-08,4.5798
2017-08-09,7.29128
2017-08-10,5.04365
2017-08-11,5.47469
2017-08-12,6.01722
2017-08-13,8.44403
2017-08-14,6.09586
2017-08-15,5.99451
2017-08-16,6.61967
2017-08-17,6.38327
2017-08-18,5.94303
2017-08-19,6.4866
2017-08-20,5.73377
2017-08-21,
2017-08-22,5.56314
2017-08-23,5.02978
2017-08-24,4.20203
2017-08-25,4.48549
2017-08-26,3.85437
2017-08-27,4.069
2017-08-28,4.04614
2017-08-29,3.0726
2017-08-30,4.13067
2017-08-31,1.81147
2017-09-01,3.66329
2017-09-02,4.44791
2017-09-03,5.55186
2017-09-04,4.10008
2017-09-05,3.00704
2017-09-06,2.14705
2017-09-07,4.35138
2017-09-08,4.18809
2017-09-09,1.40353
2017-09-10,3.63877
2017-09-11,4.02786
2017-09-12,3.7921
2017-09-13,3.40492
2017-09-14,2.50227
2017-09-15,3.34804
2017-09-16,3.91761
2017-09-17,4.16013
2017-09-18,4.22092
2017-09-19,3.22558
2017-09-20,4.34145
2017-09-21,3.90759
2017-09-22,3.77587
2017-09-23,3.6544
2017-09-24,4.41323
2017-09-25,3.8936
2017-09-26,3.79194
2017-09-27,3.66635
2017-09-28,4.08485
2017-09-29,3.67787
2017-09-30,3.42762
2017-10-01,3.08632
2017-10-02,2.32481
2017-10-03,2.80793
2017-10-04,3.18587
2017-10-05,2.00241
2017-10-06,3.59351
2017-10-07,4.45426
2017-10-08,4.21442
2017-10-09,4.05892
2017-10-10,3.67074
2017-10-11,3.29391
2017-10-12,2.98676
2017-10-13,3.01401
2017-10-14,3.0887
2017-10-15,
2017-10-16,2.38386
2017-10-17,2.29954
2017-10-18,1.8795
2017-10-19,1.49285
2017-10-20,0.806003
2017-10-21,0.937258
2017-10-22,2.77373
2017-10-23,3.01656
2017-10-24,2.23353
2017-10-25,1.55423
2017-10-26,0.298542
2017-10-27,1.83212
2017-10-28,2.11475
2017-10-29,3.62292
2017-10-30,1.29358
2017-10-31,1.47418
2017-11-01,2.23529
2017-11-02,2.72165
2017-11-03,2.35092
2017-11-04,2.69303
2017-11-05,1.99592
2017-11-06,0.530899
2017-11-07,1.09656
2017-11-08,1.12067
2017-11-09,0.954665
2017-11-10,0.998725
2017-11-11,1.17987
2017-11-12,0.862106
2017-11-13,0.113896
2017-11-14,0.171904
2017-11-15,0.321264
2017-11-16,0.794894
2017-11-17,0.360039
2017-11-18,0.240716
2017-11-19,
2017-11-20,
2017-11-21,1.33859
2017-11-22,
2017-11-23,1.99686
2017-11-24,
2017-11-25,1.91007
2017-11-26,
2017-11-27,
2017-11-28,
2017-11-29,
2017-11-30,0.599629
2017-12-01,
2017-12-02,1.08384
2017-12-03,0.258172
2017-12-04,0.0712051
2017-12-05,
2017-12-06,0.26345
2017-12-07,0.474336
2017-12-08,
2017-12-09,0.404956
2017-12-10,0.709642
2017-12-11,0.848788
2017-12-12,
2017-12-13,0.174797
2017-12-14,0.181845
2017-12-15,0.36183
2017-12-16,0.573567
2017-12-17,0.176207
2017-12-18,
2017-12-19,0.382718
2017-12-20,0.693318
2017-12-21,
2017-12-22,
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,0.167261
2017-12-27,
2017-12-28,1.42232
2017-12-29,0.682623
2017-12-30,0.311145
2017-12-31,
2018-01-01,0.513869
2018-01-02,0.261981
2018-01-03,1.62367
2018-01-04,1.55285
2018-01-05,1.27858
2018-01-06,1.34754
2018-01-07,1.17315
2018-01-08,0.496161
2018-01-09,
2018-01-10,0.559608
2018-01-11,0.19408
2018-01-12,
2018-01-13,0.269498
2018-01-14,0.225813
2018-01-15,
2018-01-16,1.20754
2018-01-17,
2018-01-18,0.127738
2018-01-19,0.662899
2018-01-20,
2018-01-21,
2018-01-22,
2018-01-23,
2018-01-24,
2018-01-25,1.11802
