t,GPP
2017-01-01,0.0577974
2017-01-02,
2017-01-03,
2017-01-04,
2017-01-05,
2017-01-06,
2017-01-07,0.0226301
2017-01-08,
2017-01-09,
2017-01-10,0.138799
2017-01-11,
2017-01-12,
2017-01-13,0.0975517
2017-01-14,
2017-01-15,0.379255
2017-01-16,
2017-01-17,
2017-01-18,1.33641
2017-01-19,0.802804
2017-01-20,0.724179
2017-01-21,0.417709
2017-01-22,0.378623
2017-01-23,0.214828
2017-01-24,0.267439
2017-01-25,
2017-01-26,
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,
2017-01-31,
2017-02-01,0.426192
2017-02-02,0.41867
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11,
2017-02-12,0.422269
2017-02-13,0.205763
2017-02-14,0.136913
2017-02-15,0.333844
2017-02-16,
2017-02-17,
2017-02-18,0.752847
2017-02-19,0.446398
2017-02-20,0.557318
2017-02-21,0.513245
2017-02-22,0.352371
2017-02-23,0.172331
2017-02-24,0.412979
2017-02-25,0.606499
2017-02-26,1.06533
2017-02-27,1.59509
2017-02-28,0.149698
2017-03-01,0.969331
2017-03-02,1.1995
2017-03-03,0.982259
2017-03-04,0.304649
2017-03-05,1.31924
2017-03-06,0.532088
2017-03-07,
2017-03-08,0.363378
2017-03-09,0.458904
2017-03-10,0.84769
2017-03-11,1.10933
2017-03-12,1.80101
2017-03-13,1.16801
2017-03-14,1.3742
2017-03-15,2.45062
2017-03-16,2.95596
2017-03-17,3.42862
2017-03-18,4.26842
2017-03-19,4.47114
2017-03-20,4.51244
2017-03-21,2.91648
2017-03-22,1.6559
2017-03-23,2.34183
2017-03-24,4.62758
2017-03-25,5.40282
2017-03-26,3.31571
2017-03-27,
2017-03-28,3.60171
2017-03-29,3.90326
2017-03-30,4.7402
2017-03-31,5.43593
2017-04-01,4.60962
2017-04-02,4.29772
2017-04-03,3.83935
2017-04-04,2.69533
2017-04-05,3.55531
2017-04-06,3.83196
2017-04-07,5.17555
2017-04-08,6.06926
2017-04-09,6.24875
2017-04-10,5.96922
2017-04-11,5.63486
2017-04-12,7.35852
2017-04-13,6.8609
2017-04-14,7.87152
2017-04-15,4.19949
2017-04-16,4.70334
2017-04-17,3.18237
2017-04-18,1.3154
2017-04-19,0.272572
2017-04-20,0.80122
2017-04-21,0.693846
2017-04-22,3.31129
2017-04-23,2.55953
2017-04-24,0.546992
2017-04-25,0.282374
2017-04-26,
2017-04-27,
2017-04-28,
2017-04-29,
2017-04-30,0.959204
2017-05-01,1.02081
2017-05-02,0.8289
2017-05-03,1.48388
2017-05-04,1.43636
2017-05-05,3.46014
2017-05-06,2.06626
2017-05-07,2.89051
2017-05-08,5.39516
2017-05-09,6.10783
2017-05-10,4.97906
2017-05-11,4.39704
2017-05-12,5.35197
2017-05-13,6.46225
2017-05-14,6.18731
2017-05-15,7.18544
2017-05-16,8.39843
2017-05-17,7.81266
2017-05-18,7.10758
2017-05-19,4.34726
2017-05-20,9.13533
2017-05-21,9.34705
2017-05-22,
2017-05-23,7.4857
2017-05-24,8.68462
2017-05-25,6.3841
2017-05-26,7.67056
2017-05-27,7.82588
2017-05-28,8.89115
2017-05-29,8.27277
2017-05-30,6.22902
2017-05-31,8.59054
2017-06-01,
2017-06-02,
2017-06-03,9.15949
2017-06-04,6.2473
2017-06-05,5.61313
2017-06-06,4.37357
2017-06-07,
2017-06-08,
2017-06-09,
2017-06-10,8.34239
2017-06-11,7.68191
2017-06-12,8.08473
2017-06-13,8.45538
2017-06-14,
2017-06-15,7.52473
2017-06-16,8.48289
2017-06-17,7.1562
2017-06-18,7.43417
2017-06-19,7.92694
2017-06-20,8.67171
2017-06-21,8.0266
2017-06-22,7.85892
2017-06-23,
2017-06-24,
2017-06-25,
2017-06-26,
2017-06-27,
2017-06-28,
2017-06-29,5.97668
2017-06-30,8.64442
2017-07-01,10.7635
2017-07-02,9.77175
2017-07-03,9.03468
2017-07-04,8.74165
2017-07-05,8.64391
2017-07-06,11.4628
2017-07-07,10.4395
2017-07-08,9.74743
2017-07-09,9.76381
2017-07-10,
2017-07-11,
2017-07-12,
2017-07-13,9.77048
2017-07-14,
2017-07-15,11.3254
2017-07-16,8.42673
2017-07-17,8.82847
2017-07-18,8.61413
2017-07-19,10.0127
2017-07-20,10.8972
2017-07-21,10.6881
2017-07-22,10.675
2017-07-23,10.658
2017-07-24,6.50558
2017-07-25,12.0897
2017-07-26,11.4897
2017-07-27,12.1754
2017-07-28,10.3087
2017-07-29,
2017-07-30,7.79602
2017-07-31,9.34013
2017-08-01,6.49719
2017-08-02,6.35468
2017-08-03,6.74107
2017-08-04,6.55951
2017-08-05,7.35724
2017-08-06,3.26692
2017-08-07,9.50869
2017-08-08,10.5593
2017-08-09,7.78556
2017-08-10,5.12313
2017-08-11,4.43629
2017-08-12,5.06805
2017-08-13,7.35041
2017-08-14,9.02359
2017-08-15,
2017-08-16,
2017-08-17,
2017-08-18,
2017-08-19,
2017-08-20,
2017-08-21,
2017-08-22,
2017-08-23,
2017-08-24,
2017-08-25,7.62009
2017-08-26,5.77581
2017-08-27,7.16672
2017-08-28,6.39056
2017-08-29,8.10812
2017-08-30,7.62117
2017-08-31,7.59354
2017-09-01,2.52179
2017-09-02,4.27944
2017-09-03,8.93812
2017-09-04,10.8911
2017-09-05,11.8835
2017-09-06,9.04456
2017-09-07,10.5093
2017-09-08,9.807
2017-09-09,4.64441
2017-09-10,3.99224
2017-09-11,5.64769
2017-09-12,4.04785
2017-09-13,9.33932
2017-09-14,1.75024
2017-09-15,8.18725
2017-09-16,7.13664
2017-09-17,6.10435
2017-09-18,8.04135
2017-09-19,5.22419
2017-09-20,8.76702
2017-09-21,9.49289
2017-09-22,8.82735
2017-09-23,7.85955
2017-09-24,6.07183
2017-09-25,7.04827
2017-09-26,7.93148
2017-09-27,
2017-09-28,
2017-09-29,6.22379
2017-09-30,3.76
2017-10-01,1.1379
2017-10-02,5.21357
2017-10-03,0.764852
2017-10-04,5.55601
2017-10-05,4.78664
2017-10-06,4.23942
2017-10-07,4.46081
2017-10-08,4.16279
2017-10-09,5.36666
2017-10-10,4.86178
2017-10-11,4.2254
2017-10-12,4.81937
2017-10-13,4.57541
2017-10-14,
2017-10-15,
2017-10-16,
2017-10-17,
2017-10-18,
2017-10-19,
2017-10-20,
2017-10-21,3.61525
2017-10-22,0.654592
2017-10-23,3.40601
2017-10-24,4.67407
2017-10-25,4.6545
2017-10-26,5.28619
2017-10-27,3.51282
2017-10-28,4.28299
2017-10-29,3.67586
2017-10-30,4.19036
2017-10-31,3.98309
2017-11-01,4.42252
2017-11-02,3.60278
2017-11-03,4.40689
2017-11-04,2.99316
2017-11-05,1.25993
2017-11-06,1.48909
2017-11-07,2.56734
2017-11-08,2.39651
2017-11-09,2.26081
2017-11-10,1.93983
2017-11-11,2.50757
2017-11-12,1.17505
2017-11-13,
2017-11-14,
2017-11-15,2.21147
2017-11-16,2.67468
2017-11-17,2.12443
2017-11-18,1.42245
2017-11-19,1.5117
2017-11-20,0.866999
2017-11-21,0.712978
2017-11-22,0.651942
2017-11-23,
2017-11-24,
2017-11-25,
2017-11-26,
2017-11-27,
2017-11-28,
2017-11-29,
2017-11-30,
2017-12-01,
2017-12-02,0.206718
2017-12-03,
2017-12-04,0.067393
2017-12-05,0.228943
2017-12-06,1.18928
2017-12-07,0.936872
2017-12-08,0.552217
2017-12-09,
2017-12-10,0.0237975
2017-12-11,0.159086
2017-12-12,0.273917
2017-12-13,
2017-12-14,
2017-12-15,
2017-12-16,0.456659
2017-12-17,0.614685
2017-12-18,0.587988
2017-12-19,0.169709
2017-12-20,
2017-12-21,
2017-12-22,
2017-12-23,0.32971
2017-12-24,
2017-12-25,
2017-12-26,0.0527421
2017-12-27,
2017-12-28,
2017-12-29,
2017-12-30,
2017-12-31,
2018-01-01,0.542788
2018-01-02,
2018-01-03,
2018-01-04,
2018-01-05,
2018-01-06,
2018-01-07,0.219147
2018-01-08,0.377876
2018-01-09,
2018-01-10,
2018-01-11,
2018-01-12,0.247896
2018-01-13,0.14429
2018-01-14,
2018-01-15,
2018-01-16,0.219973
2018-01-17,
2018-01-18,0.299172
2018-01-19,0.258566
2018-01-20,0.0167543
2018-01-21,0.112805
2018-01-22,0.0437474
2018-01-23,0.0403748
2018-01-24,0.202647
2018-01-25,0.100827
2018-01-26,0.269595
2018-01-27,0.289927
2018-01-28,0.923529
2018-01-29,1.40409
2018-01-30,
2018-01-31,0.357634
2018-02-01,0.119594
2018-02-02,0.0555063
2018-02-03,0.0212166
2018-02-04,
2018-02-05,
2018-02-06,
2018-02-07,
2018-02-08,0.0116311
2018-02-09,
2018-02-10,
2018-02-11,
2018-02-12,
2018-02-13,
2018-02-14,
2018-02-15,
2018-02-16,0.739776
2018-02-17,0.0633945
2018-02-18,0.139047
2018-02-19,0.0775096
2018-02-20,0.170661
2018-02-21,
2018-02-22,0.346809
2018-02-23,0.125386
2018-02-24,0.599299
2018-02-25,0.0362672
2018-02-26,
2018-02-27,
2018-02-28,
2018-03-01,0.072721
2018-03-02,0.277662
2018-03-03,0.162761
2018-03-04,0.156903
2018-03-05,0.157298
2018-03-06,
2018-03-07,
2018-03-08,
2018-03-09,
2018-03-10,
2018-03-11,
2018-03-12,
2018-03-13,
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-17,
2018-03-18,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-23,
2018-03-24,
2018-03-25,0.00613476
2018-03-26,0.0681095
2018-03-27,
2018-03-28,
2018-03-29,0.273562
2018-03-30,0.409668
2018-03-31,
2018-04-01,0.275232
2018-04-02,
2018-04-03,
2018-04-04,0.355267
2018-04-05,
2018-04-06,
2018-04-07,
2018-04-08,
2018-04-09,0.321897
2018-04-10,
2018-04-11,
2018-04-12,
2018-04-13,
2018-04-14,
2018-04-15,
2018-04-16,
2018-04-17,
2018-04-18,
2018-04-19,
2018-04-20,
2018-04-21,
2018-04-22,
2018-04-23,
2018-04-24,
2018-04-25,
2018-04-26,
2018-04-27,
2018-04-28,
2018-04-29,
2018-04-30,
2018-05-01,
2018-05-02,
2018-05-03,
2018-05-04,2.47049
2018-05-05,3.18419
2018-05-06,3.4737
2018-05-07,3.67979
2018-05-08,5.56073
2018-05-09,3.45331
2018-05-10,4.87386
2018-05-11,7.51391
2018-05-12,8.32675
2018-05-13,5.57845
2018-05-14,3.27027
2018-05-15,4.46294
2018-05-16,5.67103
2018-05-17,4.17995
2018-05-18,4.61337
2018-05-19,3.416
2018-05-20,4.0554
2018-05-21,5.78461
2018-05-22,
2018-05-23,
2018-05-24,
2018-05-25,
2018-05-26,5.07055
2018-05-27,4.43465
2018-05-28,4.70621
2018-05-29,3.64781
2018-05-30,3.6264
2018-05-31,3.75399
2018-06-01,3.91552
2018-06-02,2.87274
2018-06-03,3.72107
2018-06-04,3.09084
2018-06-05,3.88462
2018-06-06,4.18878
2018-06-07,2.32877
2018-06-08,3.29275
2018-06-09,6.04417
2018-06-10,8.10422
2018-06-11,8.93205
2018-06-12,5.41083
2018-06-13,3.69257
2018-06-14,9.27382
2018-06-15,9.14258
2018-06-16,8.0762
2018-06-17,9.18566
2018-06-18,9.2918
2018-06-19,10.5451
2018-06-20,8.81775
2018-06-21,
2018-06-22,
2018-06-23,
2018-06-24,
2018-06-25,10.6795
2018-06-26,10.4595
2018-06-27,8.78997
2018-06-28,6.85351
2018-06-29,11.032
2018-06-30,9.63672
2018-07-01,10.6877
2018-07-02,9.94037
2018-07-03,10.0152
2018-07-04,10.3282
2018-07-05,12.5173
2018-07-06,9.83591
2018-07-07,10.6168
2018-07-08,10.1134
2018-07-09,10.2469
2018-07-10,8.11941
2018-07-11,9.95036
2018-07-12,9.94222
2018-07-13,9.23241
2018-07-14,10.8872
2018-07-15,8.12553
2018-07-16,10.7714
2018-07-17,10.5179
2018-07-18,9.96901
2018-07-19,8.99457
2018-07-20,10.0051
