t,GPP
2018-01-01,0.342472
2018-01-02,0.489203
2018-01-03,0.404421
2018-01-04,0.430763
2018-01-05,
2018-01-06,
2018-01-07,
2018-01-08,0.186028
2018-01-09,0.115346
2018-01-10,
2018-01-11,
2018-01-12,
2018-01-13,0.118139
2018-01-14,0.0466555
2018-01-15,0.0584914
2018-01-16,0.136028
2018-01-17,0.131411
2018-01-18,0.127645
2018-01-19,0.0438419
2018-01-20,0.0704978
2018-01-21,0.101648
2018-01-22,0.245105
2018-01-23,0.268123
2018-01-24,0.294935
2018-01-25,
2018-01-26,
2018-01-27,0.155729
2018-01-28,0.181197
2018-01-29,0.265677
2018-01-30,0.463507
2018-01-31,0.0657884
2018-02-01,0.243049
2018-02-02,0.0747021
2018-02-03,0.208696
2018-02-04,0.25597
2018-02-05,0.271076
2018-02-06,0.103092
2018-02-07,0.21744
2018-02-08,0.192266
2018-02-09,0.0480793
2018-02-10,0.045289
2018-02-11,
2018-02-12,0.0121493
2018-02-13,0.0478324
2018-02-14,0.202758
2018-02-15,0.229473
2018-02-16,0.278182
2018-02-17,0.264853
2018-02-18,0.285476
2018-02-19,0.321676
2018-02-20,0.236138
2018-02-21,
2018-02-22,0.321592
2018-02-23,0.76237
2018-02-24,0.814801
2018-02-25,1.01102
2018-02-26,0.980744
2018-02-27,1.04348
2018-02-28,
2018-03-01,0.218727
2018-03-02,0.193853
2018-03-03,
2018-03-04,
2018-03-05,
2018-03-06,
2018-03-07,0.422867
2018-03-08,0.217695
2018-03-09,0.753806
2018-03-10,
2018-03-11,0.26029
2018-03-12,1.36108
2018-03-13,
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-17,
2018-03-18,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-23,
2018-03-24,
2018-03-25,0.00698773
2018-03-26,
2018-03-27,0.279197
2018-03-28,0.432126
2018-03-29,0.686828
2018-03-30,
2018-03-31,0.471228
2018-04-01,0.616511
2018-04-02,0.507399
2018-04-03,0.12602
2018-04-04,0.492016
2018-04-05,0.56268
2018-04-06,0.473214
2018-04-07,0.2585
2018-04-08,0.563506
2018-04-09,
2018-04-10,
2018-04-11,
2018-04-12,0.391767
2018-04-13,0.282317
2018-04-14,0.0573115
2018-04-15,0.573752
2018-04-16,0.675168
2018-04-17,0.867363
2018-04-18,0.926197
2018-04-19,1.03325
2018-04-20,1.07609
2018-04-21,1.37974
2018-04-22,1.16287
2018-04-23,1.07057
2018-04-24,1.24004
2018-04-25,0.306736
2018-04-26,0.895898
2018-04-27,1.82164
2018-04-28,0.362571
2018-04-29,0.411654
2018-04-30,1.17413
2018-05-01,0.366282
2018-05-02,1.1766
2018-05-03,1.30391
2018-05-04,0.666406
2018-05-05,1.00362
2018-05-06,1.68905
2018-05-07,1.44319
2018-05-08,1.40324
2018-05-09,1.52359
2018-05-10,1.33777
2018-05-11,1.43988
2018-05-12,1.59803
2018-05-13,1.95813
2018-05-14,1.90455
2018-05-15,2.14104
2018-05-16,1.99851
2018-05-17,1.86494
2018-05-18,2.20587
2018-05-19,2.09907
2018-05-20,1.80751
2018-05-21,1.73363
2018-05-22,2.27368
2018-05-23,2.44137
2018-05-24,2.50748
2018-05-25,1.35854
2018-05-26,2.47327
2018-05-27,1.6596
2018-05-28,1.85736
2018-05-29,2.45636
2018-05-30,2.24174
2018-05-31,2.37103
2018-06-01,2.27243
2018-06-02,1.98753
2018-06-03,2.27344
2018-06-04,2.45326
2018-06-05,2.13085
2018-06-06,1.82391
2018-06-07,2.44023
2018-06-08,1.82293
2018-06-09,2.28686
2018-06-10,2.46394
2018-06-11,2.4153
2018-06-12,2.31908
2018-06-13,1.95988
2018-06-14,1.9142
2018-06-15,1.89147
2018-06-16,1.94811
2018-06-17,2.01588
2018-06-18,2.04193
2018-06-19,1.87584
2018-06-20,1.79103
2018-06-21,1.56
2018-06-22,1.4765
2018-06-23,1.52601
2018-06-24,1.61913
2018-06-25,1.48956
2018-06-26,1.49873
2018-06-27,1.3557
2018-06-28,
2018-06-29,
2018-06-30,
2018-07-01,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-07,0.789488
2018-07-08,0.612843
2018-07-09,0.696047
2018-07-10,0.62734
2018-07-11,0.196865
2018-07-12,0.494306
2018-07-13,0.713086
2018-07-14,0.215825
2018-07-15,0.0183224
2018-07-16,0.501045
2018-07-17,0.560853
2018-07-18,0.351502
2018-07-19,
2018-07-20,
2018-07-21,0.0298334
2018-07-22,0.134332
2018-07-23,0.189218
2018-07-24,
2018-07-25,
2018-07-26,0.00628083
2018-07-27,
2018-07-28,
2018-07-29,
2018-07-30,0.0169991
2018-07-31,
2018-08-01,
2018-08-02,
2018-08-03,
2018-08-04,0.0214941
2018-08-05,
2018-08-06,
2018-08-07,
2018-08-08,
2018-08-09,
2018-08-10,
2018-08-11,
2018-08-12,
2018-08-13,
2018-08-14,
2018-08-15,0.10562
2018-08-16,
2018-08-17,
2018-08-18,0.0966676
2018-08-19,0.101089
2018-08-20,0.125498
2018-08-21,0.118453
2018-08-22,
2018-08-23,0.107579
2018-08-24,0.142515
2018-08-25,
2018-08-26,0.0185463
2018-08-27,
2018-08-28,
2018-08-29,
2018-08-30,
2018-08-31,
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,
2018-09-05,
2018-09-06,0.329305
2018-09-07,0.28938
2018-09-08,
2018-09-09,
2018-09-10,
2018-09-11,0.426506
2018-09-12,0.672051
2018-09-13,0.625304
2018-09-14,0.501874
2018-09-15,0.385441
2018-09-16,0.229717
2018-09-17,0.492639
2018-09-18,0.473778
2018-09-19,0.608646
2018-09-20,0.698577
2018-09-21,0.537529
2018-09-22,0.435731
2018-09-23,0.125048
2018-09-24,0.249035
2018-09-25,0.588565
2018-09-26,
2018-09-27,
2018-09-28,
2018-09-29,
2018-09-30,
2018-10-01,
2018-10-02,
2018-10-03,
2018-10-04,
2018-10-05,
2018-10-06,
2018-10-07,
2018-10-08,
2018-10-09,
2018-10-10,
2018-10-11,
2018-10-12,
2018-10-13,
2018-10-14,
2018-10-15,
2018-10-16,
2018-10-17,
2018-10-18,
2018-10-19,
2018-10-20,
2018-10-21,
2018-10-22,
2018-10-23,
2018-10-24,
2018-10-25,
2018-10-26,
2018-10-27,
2018-10-28,
2018-10-29,
2018-10-30,
2018-10-31,
2018-11-01,
2018-11-02,
2018-11-03,
2018-11-04,
2018-11-05,
2018-11-06,
2018-11-07,
2018-11-08,
2018-11-09,
2018-11-10,
2018-11-11,
2018-11-12,
2018-11-13,
2018-11-14,
2018-11-15,
2018-11-16,
2018-11-17,
2018-11-18,
2018-11-19,
2018-11-20,
2018-11-21,
2018-11-22,
2018-11-23,
2018-11-24,
2018-11-25,0.6611
2018-11-26,0.652913
2018-11-27,0.778378
2018-11-28,0.935797
2018-11-29,0.872874
2018-11-30,0.299221
2018-12-01,0.24068
2018-12-02,0.517899
2018-12-03,0.63125
2018-12-04,0.646894
2018-12-05,0.645597
2018-12-06,0.657171
2018-12-07,0.626209
2018-12-08,0.650326
2018-12-09,0.799059
2018-12-10,0.73659
2018-12-11,0.672021
2018-12-12,0.576672
2018-12-13,
2018-12-14,0.225898
2018-12-15,0.504958
2018-12-16,0.308913
2018-12-17,0.211891
2018-12-18,0.465905
2018-12-19,0.503708
2018-12-20,0.434459
2018-12-21,0.582784
2018-12-22,0.543703
2018-12-23,0.679131
2018-12-24,0.690449
2018-12-25,0.625918
2018-12-26,
2018-12-27,
2018-12-28,0.611771
2018-12-29,
2018-12-30,0.240998
2018-12-31,0.522786
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-04,0.353252
2020-01-05,
2020-01-06,
2020-01-07,
2020-01-08,0.554631
2020-01-09,0.3949
2020-01-10,0.423197
2020-01-11,0.354575
2020-01-12,0.42293
2020-01-13,0.338468
2020-01-14,0.352519
2020-01-15,0.394584
2020-01-16,0.282469
2020-01-17,0.3008
2020-01-18,0.164469
2020-01-19,0.217379
2020-01-20,
2020-01-21,0.126324
2020-01-22,0.112464
2020-01-23,0.20933
2020-01-24,0.31896
2020-01-25,0.268024
2020-01-26,0.323823
2020-01-27,
2020-01-28,0.373763
2020-01-29,0.269272
2020-01-30,0.209369
2020-01-31,0.313255
2020-02-01,0.304563
2020-02-02,0.353285
2020-02-03,0.402082
2020-02-04,0.445918
2020-02-05,0.534882
2020-02-06,
2020-02-07,0.162351
2020-02-08,
2020-02-09,0.309445
2020-02-10,0.467219
2020-02-11,0.648324
2020-02-12,0.673613
2020-02-13,0.595214
2020-02-14,0.633684
2020-02-15,0.622238
2020-02-16,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,0.588281
2020-02-21,0.616475
2020-02-22,0.637725
2020-02-23,0.680128
2020-02-24,0.580958
2020-02-25,0.359905
2020-02-26,0.361383
2020-02-27,0.489948
2020-02-28,0.621746
2020-02-29,0.926326
2020-03-01,0.719204
2020-03-02,
2020-03-03,0.683872
2020-03-04,1.07642
2020-03-05,0.76491
2020-03-06,0.301818
2020-03-07,0.784376
2020-03-08,0.624209
2020-03-09,0.793633
2020-03-10,0.946193
2020-03-11,0.801633
2020-03-12,0.919773
2020-03-13,0.688483
2020-03-14,1.06207
2020-03-15,0.827426
2020-03-16,
2020-03-17,0.26096
2020-03-18,0.399919
2020-03-19,0.332848
2020-03-20,0.373333
2020-03-21,0.69185
2020-03-22,0.868693
2020-03-23,0.390787
2020-03-24,0.205595
2020-03-25,0.6768
2020-03-26,0.489075
2020-03-27,0.309347
2020-03-28,0.761282
2020-03-29,0.80629
2020-03-30,0.861057
2020-03-31,0.506974
2020-04-01,0.381726
2020-04-02,0.616967
2020-04-03,0.69517
2020-04-04,0.841224
2020-04-05,0.99568
2020-04-06,1.2572
2020-04-07,1.31014
2020-04-08,1.27565
2020-04-09,1.04203
2020-04-10,0.671689
2020-04-11,1.1702
2020-04-12,0.477855
2020-04-13,0.815396
2020-04-14,0.966999
2020-04-15,0.758912
2020-04-16,1.28318
2020-04-17,1.41355
2020-04-18,1.54717
2020-04-19,1.17234
2020-04-20,1.77606
2020-04-21,0.69129
2020-04-22,1.40857
2020-04-23,1.6831
2020-04-24,1.81275
2020-04-25,0.984894
2020-04-26,1.62912
2020-04-27,0.587562
2020-04-28,1.60791
2020-04-29,1.84581
2020-04-30,1.80638
2020-05-01,1.78737
2020-05-02,1.55455
2020-05-03,1.64257
2020-05-04,1.82393
2020-05-05,1.49676
2020-05-06,2.21741
2020-05-07,2.663
2020-05-08,2.26613
2020-05-09,1.80001
2020-05-10,1.38447
2020-05-11,2.47856
2020-05-12,1.081
2020-05-13,1.69781
2020-05-14,1.20118
2020-05-15,1.25829
2020-05-16,1.07258
2020-05-17,0.981385
2020-05-18,2.40756
2020-05-19,2.3653
2020-05-20,1.87419
2020-05-21,1.96909
2020-05-22,2.16893
2020-05-23,2.58847
2020-05-24,2.54385
2020-05-25,2.76281
2020-05-26,2.81354
2020-05-27,2.63893
2020-05-28,2.93692
2020-05-29,2.82932
2020-05-30,2.63531
2020-05-31,2.15144
2020-06-01,2.11724
2020-06-02,2.15884
2020-06-03,2.00352
2020-06-04,1.96838
2020-06-05,2.13355
2020-06-06,1.23357
2020-06-07,1.99931
2020-06-08,1.84162
2020-06-09,1.96719
2020-06-10,1.97466
2020-06-11,1.52079
2020-06-12,0.949845
2020-06-13,1.82442
2020-06-14,1.91011
2020-06-15,1.7972
2020-06-16,1.51886
2020-06-17,1.59428
2020-06-18,1.37341
2020-06-19,1.09041
2020-06-20,0.970447
2020-06-21,0.427575
2020-06-22,0.652554
2020-06-23,0.711144
2020-06-24,0.657576
2020-06-25,0.67093
2020-06-26,0.658152
2020-06-27,0.683289
2020-06-28,0.716411
2020-06-29,0.553903
2020-06-30,0.430231
2020-07-01,
2020-07-02,
2020-07-03,0.380999
2020-07-04,0.346322
2020-07-05,0.258043
2020-07-06,0.246407
2020-07-07,
2020-07-08,
2020-07-09,
2020-07-10,
2020-07-11,
2020-07-12,
2020-07-13,
2020-07-14,
2020-07-15,
2020-07-16,
2020-07-17,
2020-07-18,
2020-07-19,
2020-07-20,
2020-07-21,
2020-07-22,
2020-07-23,
2020-07-24,
2020-07-25,
2020-07-26,
2020-07-27,
2020-07-28,
2020-07-29,
2020-07-30,
2020-07-31,
2020-08-01,
2020-08-02,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-08,
2020-08-09,
2020-08-10,
2020-08-11,
2020-08-12,
2020-08-13,
2020-08-14,
2020-08-15,
2020-08-16,
2020-08-17,
2020-08-18,
2020-08-19,
2020-08-20,
2020-08-21,
2020-08-22,
2020-08-23,
2020-08-24,
2020-08-25,
2020-08-26,
2020-08-27,
2020-08-28,
2020-08-29,0.0563076
2020-08-30,0.249549
2020-08-31,0.243399
2020-09-01,0.385964
2020-09-02,0.428968
2020-09-03,0.453281
2020-09-04,
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,
2020-09-09,
2020-09-10,
2020-09-11,
2020-09-12,
2020-09-13,
2020-09-14,
2020-09-15,
2020-09-16,
2020-09-17,0.561384
2020-09-18,
2020-09-19,
2020-09-20,
2020-09-21,
2020-09-22,
2020-09-23,0.0222095
2020-09-24,0.205121
2020-09-25,0.113873
2020-09-26,0.0499873
2020-09-27,0.115332
2020-09-28,0.231978
2020-09-29,0.425223
2020-09-30,0.647768
2020-10-01,0.688336
2020-10-02,
2020-10-03,0.682639
2020-10-04,0.724456
2020-10-05,0.509701
2020-10-06,0.723846
2020-10-07,0.760508
2020-10-08,0.709616
2020-10-09,0.769823
2020-10-10,
2020-10-11,
2020-10-12,
2020-10-13,
2020-10-14,0.195585
2020-10-15,
2020-10-16,0.211584
2020-10-17,0.131545
2020-10-18,0.1655
2020-10-19,0.475533
2020-10-20,0.471502
2020-10-21,
2020-10-22,
2020-10-23,0.10533
2020-10-24,0.279414
2020-10-25,0.534926
2020-10-26,0.240456
2020-10-27,0.277059
2020-10-28,0.328045
2020-10-29,0.256302
2020-10-30,0.373183
2020-10-31,0.644811
2020-11-01,0.669996
2020-11-02,
2020-11-03,
2020-11-04,0.325311
2020-11-05,0.110653
2020-11-06,0.543651
2020-11-07,
2020-11-08,0.69114
2020-11-09,0.410944
2020-11-10,0.151781
2020-11-11,0.0377157
2020-11-12,0.215477
2020-11-13,0.634303
2020-11-14,0.385299
2020-11-15,0.667467
2020-11-16,0.618195
2020-11-17,0.646261
2020-11-18,0.614635
2020-11-19,0.478811
2020-11-20,0.64767
2020-11-21,0.346426
2020-11-22,0.410696
2020-11-23,0.606813
2020-11-24,0.624641
2020-11-25,0.521113
2020-11-26,0.191585
2020-11-27,0.12811
2020-11-28,
2020-11-29,0.282088
2020-11-30,0.294318
2020-12-01,0.34676
2020-12-02,0.570864
2020-12-03,0.371296
2020-12-04,
2020-12-05,0.332829
2020-12-06,
2020-12-07,0.0266725
2020-12-08,
2020-12-09,0.544107
2020-12-10,0.635218
2020-12-11,
2020-12-12,
2020-12-13,0.0444801
2020-12-14,0.129524
2020-12-15,0.363728
2020-12-16,0.59694
2020-12-17,0.29214
2020-12-18,0.3793
2020-12-19,0.492543
2020-12-20,0.411609
2020-12-21,0.538013
2020-12-22,0.66036
2020-12-23,0.460054
2020-12-24,0.472563
2020-12-25,0.420012
2020-12-26,0.511457
2020-12-27,0.477877
2020-12-28,0.273723
2020-12-29,0.313184
2020-12-30,0.434717
2020-12-31,0.341731
