t,GPP
2017-01-01,0.581736
2017-01-02,0.0581254
2017-01-03,0.0328802
2017-01-04,
2017-01-05,
2017-01-06,
2017-01-07,0.0263116
2017-01-08,
2017-01-09,0.186473
2017-01-10,
2017-01-11,0.0362114
2017-01-12,0.359068
2017-01-13,0.105521
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,
2017-01-18,0.125766
2017-01-19,0.309543
2017-01-20,0.344126
2017-01-21,0.250895
2017-01-22,0.0338594
2017-01-23,0.30515
2017-01-24,0.0429453
2017-01-25,0.10002
2017-01-26,0.132853
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,0.215778
2017-01-31,0.000421028
2017-02-01,
2017-02-02,0.0221736
2017-02-03,0.071941
2017-02-04,0.12947
2017-02-05,0.168534
2017-02-06,0.10327
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11,
2017-02-12,
2017-02-13,
2017-02-14,
2017-02-15,0.0789499
2017-02-16,0.00148096
2017-02-17,0.0103228
2017-02-18,
2017-02-19,0.195448
2017-02-20,0.269158
2017-02-21,0.14296
2017-02-22,0.400556
2017-02-23,0.0134491
2017-02-24,
2017-02-25,
2017-02-26,0.379947
2017-02-27,0.489121
2017-02-28,0.377783
2017-03-01,0.21454
2017-03-02,0.239605
2017-03-03,0.324131
2017-03-04,0.276224
2017-03-05,
2017-03-06,
2017-03-07,
2017-03-08,0.00368981
2017-03-09,0.460795
2017-03-10,0.459951
2017-03-11,0.522901
2017-03-12,0.361604
2017-03-13,0.208685
2017-03-14,0.450883
2017-03-15,0.780981
2017-03-16,0.46804
2017-03-17,0.583039
2017-03-18,0.615796
2017-03-19,
2017-03-20,0.457147
2017-03-21,0.583905
2017-03-22,0.674427
2017-03-23,0.959224
2017-03-24,0.871924
2017-03-25,1.05982
2017-03-26,1.10571
2017-03-27,0.977958
2017-03-28,1.29233
2017-03-29,0.710825
2017-03-30,
2017-03-31,0.726082
2017-04-01,1.2347
2017-04-02,1.75035
2017-04-03,1.3881
2017-04-04,1.72792
2017-04-05,1.64336
2017-04-06,1.69124
2017-04-07,2.52394
2017-04-08,2.40784
2017-04-09,2.49735
2017-04-10,1.93578
2017-04-11,2.45457
2017-04-12,1.89074
2017-04-13,1.4066
2017-04-14,1.38212
2017-04-15,1.23761
2017-04-16,1.52758
2017-04-17,1.98736
2017-04-18,1.51196
2017-04-19,2.12178
2017-04-20,0.822771
2017-04-21,2.91122
2017-04-22,3.13951
2017-04-23,2.69172
2017-04-24,1.8859
2017-04-25,1.70556
2017-04-26,3.18823
2017-04-27,2.53909
2017-04-28,1.19189
2017-04-29,3.62723
2017-04-30,4.2782
2017-05-01,4.71507
2017-05-02,5.34669
2017-05-03,5.95493
2017-05-04,6.3674
2017-05-05,6.91377
2017-05-06,7.74801
2017-05-07,3.12126
2017-05-08,6.60463
2017-05-09,6.29852
2017-05-10,5.08366
2017-05-11,3.15536
2017-05-12,6.77042
2017-05-13,4.40805
2017-05-14,6.62371
2017-05-15,7.79635
2017-05-16,8.4301
2017-05-17,5.63989
2017-05-18,12.7942
2017-05-19,12.9935
2017-05-20,13.3437
2017-05-21,14.2182
2017-05-22,15.1612
2017-05-23,15.8341
2017-05-24,
2017-05-25,15.7721
2017-05-26,16.6916
2017-05-27,15.6836
2017-05-28,13.5772
2017-05-29,9.58265
2017-05-30,7.71063
2017-05-31,11.5423
2017-06-01,17.8711
2017-06-02,17.2428
2017-06-03,11.1169
2017-06-04,7.92809
2017-06-05,17.1641
2017-06-06,14.4218
2017-06-07,9.52843
2017-06-08,14.4781
2017-06-09,9.60542
2017-06-10,17.1946
2017-06-11,10.9142
2017-06-12,14.2576
2017-06-13,16.534
2017-06-14,17.4635
2017-06-15,16.4767
2017-06-16,11.5698
2017-06-17,17.6136
2017-06-18,17.9822
2017-06-19,17.6771
2017-06-20,17.6012
2017-06-21,17.1265
2017-06-22,14.4424
2017-06-23,9.76235
2017-06-24,14.4949
2017-06-25,13.6183
2017-06-26,14.8719
2017-06-27,14.8761
2017-06-28,12.6335
2017-06-29,12.6754
2017-06-30,10.2044
2017-07-01,14.3907
2017-07-02,13.1458
2017-07-03,14.2525
2017-07-04,13.3426
2017-07-05,10.4029
2017-07-06,12.5592
2017-07-07,10.0274
2017-07-08,9.90158
2017-07-09,13.9364
2017-07-10,11.4527
2017-07-11,10.0331
2017-07-12,10.6965
2017-07-13,11.9539
2017-07-14,10.8188
2017-07-15,9.45809
2017-07-16,6.61861
2017-07-17,9.2506
2017-07-18,8.35504
2017-07-19,8.71348
2017-07-20,6.70213
2017-07-21,6.53429
2017-07-22,6.22605
2017-07-23,5.39153
2017-07-24,4.00372
2017-07-25,4.30966
2017-07-26,4.59985
2017-07-27,2.95297
2017-07-28,3.05784
2017-07-29,1.73606
2017-07-30,2.0281
2017-07-31,2.81785
2017-08-01,2.41068
2017-08-02,1.07977
2017-08-03,0.810244
2017-08-04,
2017-08-05,0.421866
2017-08-06,0.740387
2017-08-07,1.06701
2017-08-08,0.701801
2017-08-09,0.333056
2017-08-10,0.614856
2017-08-11,0.63056
2017-08-12,0.0854699
2017-08-13,
2017-08-14,0.686186
2017-08-15,1.07611
2017-08-16,0.468874
2017-08-17,0.940817
2017-08-18,0.577928
2017-08-19,0.274502
2017-08-20,0.677286
2017-08-21,0.703779
2017-08-22,0.817846
2017-08-23,0.881131
2017-08-24,0.860658
2017-08-25,0.502798
2017-08-26,0.752971
2017-08-27,0.488504
2017-08-28,0.53428
2017-08-29,0.665186
2017-08-30,0.673078
2017-08-31,0.0769338
2017-09-01,0.561421
2017-09-02,0.500415
2017-09-03,0.616457
2017-09-04,0.193954
2017-09-05,0.397907
2017-09-06,0.531679
2017-09-07,0.804473
2017-09-08,0.434452
2017-09-09,0.471981
2017-09-10,0.418596
2017-09-11,0.547767
2017-09-12,0.778812
2017-09-13,0.845469
2017-09-14,0.795897
2017-09-15,0.949775
2017-09-16,1.24424
2017-09-17,0.990986
2017-09-18,1.22163
2017-09-19,0.993793
2017-09-20,1.04585
2017-09-21,0.935338
2017-09-22,0.901098
2017-09-23,0.71017
2017-09-24,0.964318
2017-09-25,1.2288
2017-09-26,1.11522
2017-09-27,1.27508
2017-09-28,1.31212
2017-09-29,1.11197
2017-09-30,1.24737
2017-10-01,1.23541
2017-10-02,0.43396
2017-10-03,0.780666
2017-10-04,0.931032
2017-10-05,1.19238
2017-10-06,0.920974
2017-10-07,1.04071
2017-10-08,0.755388
2017-10-09,0.868994
2017-10-10,0.929077
2017-10-11,1.04828
2017-10-12,0.952452
2017-10-13,1.08028
2017-10-14,0.791704
2017-10-15,0.923748
2017-10-16,1.49602
2017-10-17,0.579253
2017-10-18,1.17771
2017-10-19,1.00223
2017-10-20,0.434905
2017-10-21,0.404831
2017-10-22,0.25799
2017-10-23,0.180743
2017-10-24,0.223112
2017-10-25,
2017-10-26,
2017-10-27,
2017-10-28,
2017-10-29,
2017-10-30,
2017-10-31,
2017-11-01,
2017-11-02,
2017-11-03,
2017-11-04,0.634794
2017-11-05,0.661081
2017-11-06,0.865421
2017-11-07,0.802986
2017-11-08,0.755432
2017-11-09,0.276031
2017-11-10,0.689263
2017-11-11,0.609207
2017-11-12,
2017-11-13,0.661759
2017-11-14,0.326127
2017-11-15,0.626819
2017-11-16,0.395298
2017-11-17,0.611315
2017-11-18,0.546676
2017-11-19,0.155474
2017-11-20,0.125064
2017-11-21,0.193119
2017-11-22,0.156773
2017-11-23,0.292734
2017-11-24,0.399371
2017-11-25,0.378747
2017-11-26,0.258112
2017-11-27,0.255359
2017-11-28,0.0771063
2017-11-29,0.0419613
2017-11-30,0.0691701
2017-12-01,
2017-12-02,0.0213632
2017-12-03,0.131492
2017-12-04,
2017-12-05,0.0108147
2017-12-06,
2017-12-07,0.0131858
2017-12-08,0.00314208
2017-12-09,0.0713343
2017-12-10,0.00181511
2017-12-11,
2017-12-12,
2017-12-13,0.0436662
2017-12-14,0.0425824
2017-12-15,0.0182054
2017-12-16,
2017-12-17,
2017-12-18,
2017-12-19,
2017-12-20,0.063764
2017-12-21,
2017-12-22,
2017-12-23,0.0729041
2017-12-24,
2017-12-25,
2017-12-26,
2017-12-27,0.0580623
2017-12-28,0.0743938
2017-12-29,0.0533458
2017-12-30,0.0270619
2017-12-31,0.0212814
2018-01-01,0.00555172
2018-01-02,0.0493047
2018-01-03,0.0366905
2018-01-04,0.0187567
2018-01-05,0.00218928
2018-01-06,
2018-01-07,
2018-01-08,0.0409347
2018-01-09,
2018-01-10,0.0493962
2018-01-11,0.0611727
2018-01-12,0.0387606
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,0.0440207
2018-01-17,
2018-01-18,
2018-01-19,
2018-01-20,
2018-01-21,
2018-01-22,
2018-01-23,
2018-01-24,0.0404776
2018-01-25,0.0263969
2018-01-26,
2018-01-27,
2018-01-28,
2018-01-29,
2018-01-30,
2018-01-31,0.070218
2018-02-01,0.056817
2018-02-02,
2018-02-03,
2018-02-04,
2018-02-05,
2018-02-06,
2018-02-07,0.0189959
2018-02-08,0.217012
2018-02-09,0.12569
2018-02-10,0.142376
2018-02-11,
2018-02-12,
2018-02-13,
2018-02-14,
2018-02-15,
2018-02-16,
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,
2018-02-21,
2018-02-22,
2018-02-23,
2018-02-24,
2018-02-25,
2018-02-26,
2018-02-27,
2018-02-28,
2018-03-01,
2018-03-02,
2018-03-03,
2018-03-04,
2018-03-05,0.00141673
2018-03-06,0.0877985
2018-03-07,0.256582
2018-03-08,0.0450201
2018-03-09,0.00899302
2018-03-10,
2018-03-11,0.03701
2018-03-12,0.118477
2018-03-13,0.0324298
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-17,
2018-03-18,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,0.155782
2018-03-23,0.189714
2018-03-24,0.0804715
2018-03-25,0.404994
2018-03-26,0.135307
2018-03-27,0.21521
2018-03-28,0.146818
2018-03-29,0.163768
2018-03-30,0.157729
2018-03-31,0.146228
2018-04-01,0.197792
2018-04-02,0.196576
2018-04-03,0.104425
2018-04-04,0.118336
2018-04-05,0.137753
2018-04-06,0.296514
2018-04-07,0.231781
2018-04-08,0.260358
2018-04-09,0.311514
2018-04-10,0.22269
2018-04-11,0.173797
2018-04-12,0.159924
2018-04-13,0.10999
2018-04-14,
2018-04-15,
2018-04-16,
2018-04-17,
2018-04-18,
2018-04-19,0.0977222
2018-04-20,0.00373254
2018-04-21,0.0305419
2018-04-22,0.197666
2018-04-23,0.110098
2018-04-24,0.252426
2018-04-25,0.424604
2018-04-26,0.432798
2018-04-27,0.324612
2018-04-28,0.314097
2018-04-29,0.321247
2018-04-30,0.287684
2018-05-01,0.320707
2018-05-02,0.423086
2018-05-03,0.40755
2018-05-04,0.700319
2018-05-05,0.896926
2018-05-06,1.07359
2018-05-07,1.56273
2018-05-08,2.00068
2018-05-09,2.55895
2018-05-10,2.37004
2018-05-11,1.63823
2018-05-12,2.0713
2018-05-13,2.80628
2018-05-14,3.36038
2018-05-15,3.65793
2018-05-16,4.33029
2018-05-17,3.92257
2018-05-18,4.71032
2018-05-19,5.21547
2018-05-20,5.98477
2018-05-21,6.14624
2018-05-22,6.56628
2018-05-23,7.19766
2018-05-24,7.28929
2018-05-25,
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,9.93331
2018-05-30,9.01912
2018-05-31,8.55032
2018-06-01,10.2414
2018-06-02,10.3046
2018-06-03,11.9389
2018-06-04,10.2342
2018-06-05,10.4013
2018-06-06,10.4462
2018-06-07,12.4942
2018-06-08,11.7582
2018-06-09,11.314
2018-06-10,10.7468
2018-06-11,6.91489
2018-06-12,10.9957
2018-06-13,11.6758
2018-06-14,9.48841
2018-06-15,12.9232
2018-06-16,11.6563
2018-06-17,8.44598
2018-06-18,10.4407
2018-06-19,12.2627
2018-06-20,7.41539
2018-06-21,6.42346
2018-06-22,9.75121
2018-06-23,11.7389
2018-06-24,12.7311
2018-06-25,11.5099
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-06-30,
2018-07-01,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-07,
2018-07-08,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-14,3.60375
2018-07-15,3.524
2018-07-16,3.28512
2018-07-17,3.06687
2018-07-18,1.97035
2018-07-19,2.55924
2018-07-20,2.47648
2018-07-21,2.10872
2018-07-22,1.89577
2018-07-23,1.96061
2018-07-24,1.79888
2018-07-25,1.3133
2018-07-26,1.19171
2018-07-27,1.07979
2018-07-28,1.15204
2018-07-29,0.946431
2018-07-30,0.844042
2018-07-31,0.618828
2018-08-01,0.395545
2018-08-02,0.0674796
2018-08-03,0.215895
2018-08-04,0.298431
2018-08-05,0.242762
2018-08-06,0.230786
2018-08-07,
2018-08-08,0.315017
2018-08-09,0.668421
2018-08-10,
2018-08-11,0.108433
2018-08-12,0.0835071
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,0.230871
2018-08-17,0.402403
2018-08-18,0.226295
2018-08-19,0.225041
2018-08-20,0.0256175
2018-08-21,0.0971197
2018-08-22,0.233864
2018-08-23,0.416668
2018-08-24,
2018-08-25,0.146738
2018-08-26,0.314372
2018-08-27,0.220167
2018-08-28,0.446432
2018-08-29,0.559151
2018-08-30,0.562628
2018-08-31,0.198891
2018-09-01,0.986324
2018-09-02,1.2495
2018-09-03,1.49758
2018-09-04,1.32338
2018-09-05,0.775092
2018-09-06,1.24661
2018-09-07,1.23337
2018-09-08,1.42138
2018-09-09,1.27966
2018-09-10,1.36522
2018-09-11,0.685795
2018-09-12,1.44711
2018-09-13,2.04055
2018-09-14,1.39688
2018-09-15,2.00807
2018-09-16,1.70645
2018-09-17,2.28103
2018-09-18,1.91881
2018-09-19,1.46199
2018-09-20,2.08391
2018-09-21,1.80549
2018-09-22,2.53577
2018-09-23,3.08258
2018-09-24,
2018-09-25,2.31078
2018-09-26,0.92961
2018-09-27,1.32126
2018-09-28,2.95004
2018-09-29,1.52736
2018-09-30,2.17354
2018-10-01,2.38607
