t,GPP
2017-01-01,
2017-01-02,
2017-01-03,
2017-01-04,
2017-01-05,0.107892
2017-01-06,
2017-01-07,
2017-01-08,
2017-01-09,0.00739588
2017-01-10,0.0229165
2017-01-11,
2017-01-12,0.0397622
2017-01-13,0.084961
2017-01-14,
2017-01-15,0.0239569
2017-01-16,0.0773698
2017-01-17,
2017-01-18,
2017-01-19,
2017-01-20,
2017-01-21,
2017-01-22,
2017-01-23,
2017-01-24,
2017-01-25,
2017-01-26,
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,
2017-01-31,
2017-02-01,
2017-02-02,
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,0.0361769
2017-02-11,0.154362
2017-02-12,0.0882078
2017-02-13,0.0556887
2017-02-14,0.0175422
2017-02-15,0.0356619
2017-02-16,
2017-02-17,0.210561
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,0.0207956
2017-02-22,
2017-02-23,
2017-02-24,0.071152
2017-02-25,
2017-02-26,0.140744
2017-02-27,0.028057
2017-02-28,0.089598
2017-03-01,0.166094
2017-03-02,0.270718
2017-03-03,0.166104
2017-03-04,0.293644
2017-03-05,0.149254
2017-03-06,0.138012
2017-03-07,0.173083
2017-03-08,0.212588
2017-03-09,0.278584
2017-03-10,0.168188
2017-03-11,0.278664
2017-03-12,0.143592
2017-03-13,0.0698122
2017-03-14,0.52076
2017-03-15,0.654626
2017-03-16,0.280607
2017-03-17,0.409202
2017-03-18,0.763244
2017-03-19,1.02408
2017-03-20,0.446464
2017-03-21,0.571683
2017-03-22,0.39276
2017-03-23,
2017-03-24,1.06071
2017-03-25,1.12127
2017-03-26,1.09946
2017-03-27,
2017-03-28,1.50069
2017-03-29,1.89248
2017-03-30,1.79668
2017-03-31,1.90805
2017-04-01,1.7187
2017-04-02,1.58124
2017-04-03,1.82744
2017-04-04,1.61997
2017-04-05,1.57105
2017-04-06,2.27833
2017-04-07,2.11712
2017-04-08,1.79952
2017-04-09,1.77724
2017-04-10,1.89322
2017-04-11,2.00733
2017-04-12,1.94652
2017-04-13,2.09039
2017-04-14,1.76565
2017-04-15,2.09139
2017-04-16,2.00427
2017-04-17,1.67093
2017-04-18,1.14949
2017-04-19,1.00599
2017-04-20,1.04631
2017-04-21,1.04442
2017-04-22,1.37906
2017-04-23,1.56192
2017-04-24,1.28084
2017-04-25,1.63358
2017-04-26,0.932971
2017-04-27,1.07416
2017-04-28,
2017-04-29,
2017-04-30,
2017-05-01,1.36574
2017-05-02,
2017-05-03,1.73098
2017-05-04,1.42112
2017-05-05,3.34052
2017-05-06,2.11419
2017-05-07,3.80358
2017-05-08,3.52114
2017-05-09,3.3779
2017-05-10,2.93658
2017-05-11,2.32168
2017-05-12,3.51792
2017-05-13,3.73201
2017-05-14,2.95484
2017-05-15,4.44627
2017-05-16,4.20914
2017-05-17,4.21134
2017-05-18,3.07324
2017-05-19,3.33473
2017-05-20,4.11683
2017-05-21,4.13801
2017-05-22,4.13954
2017-05-23,4.5063
2017-05-24,5.27336
2017-05-25,4.73692
2017-05-26,4.29026
2017-05-27,4.28595
2017-05-28,4.55002
2017-05-29,5.25576
2017-05-30,4.37653
2017-05-31,4.69953
2017-06-01,3.90098
2017-06-02,
2017-06-03,
2017-06-04,
2017-06-05,2.71811
2017-06-06,1.79163
2017-06-07,5.27543
2017-06-08,5.23259
2017-06-09,5.6607
2017-06-10,6.52013
2017-06-11,7.25721
2017-06-12,7.11654
2017-06-13,7.16089
2017-06-14,4.97278
2017-06-15,4.70599
2017-06-16,4.3035
2017-06-17,4.54599
2017-06-18,4.09421
2017-06-19,3.27685
2017-06-20,3.43521
2017-06-21,3.68851
2017-06-22,
2017-06-23,
2017-06-24,
2017-06-25,
2017-06-26,
2017-06-27,
2017-06-28,1.53435
2017-06-29,
2017-06-30,3.16152
2017-07-01,3.47241
2017-07-02,
2017-07-03,6.6245
2017-07-04,
2017-07-05,
2017-07-06,6.70662
2017-07-07,7.29446
2017-07-08,6.57258
2017-07-09,4.21419
2017-07-10,4.04469
2017-07-11,4.77503
2017-07-12,4.72486
2017-07-13,5.66088
2017-07-14,4.6999
2017-07-15,6.50595
2017-07-16,7.28652
2017-07-17,6.34598
2017-07-18,5.38725
2017-07-19,6.71697
2017-07-20,6.43743
2017-07-21,5.77833
2017-07-22,5.72762
2017-07-23,6.85793
2017-07-24,3.29598
2017-07-25,5.88467
2017-07-26,7.1739
2017-07-27,6.23565
2017-07-28,7.01598
2017-07-29,7.54247
2017-07-30,
2017-07-31,
2017-08-01,
2017-08-02,
2017-08-03,
2017-08-04,
2017-08-05,
2017-08-06,4.53001
2017-08-07,
2017-08-08,6.76098
2017-08-09,
2017-08-10,
2017-08-11,
2017-08-12,7.21168
2017-08-13,6.91663
2017-08-14,6.3168
2017-08-15,6.75092
2017-08-16,
2017-08-17,
2017-08-18,6.79586
2017-08-19,2.80184
2017-08-20,8.05096
2017-08-21,6.8265
2017-08-22,6.93913
2017-08-23,7.54265
2017-08-24,6.96173
2017-08-25,7.51704
2017-08-26,6.20034
2017-08-27,7.10063
2017-08-28,8.08751
2017-08-29,
2017-08-30,7.19142
2017-08-31,3.92492
2017-09-01,
2017-09-02,4.1443
2017-09-03,6.92936
2017-09-04,5.64292
2017-09-05,6.4201
2017-09-06,5.50003
2017-09-07,7.51069
2017-09-08,6.95994
2017-09-09,3.73798
2017-09-10,
2017-09-11,6.57784
2017-09-12,4.27338
2017-09-13,5.94548
2017-09-14,3.59892
2017-09-15,4.17417
2017-09-16,4.05275
2017-09-17,4.45187
2017-09-18,3.81392
2017-09-19,2.96938
2017-09-20,4.93202
2017-09-21,3.34767
2017-09-22,4.43638
2017-09-23,4.24106
2017-09-24,4.76889
2017-09-25,4.36353
2017-09-26,4.4996
2017-09-27,
2017-09-28,
2017-09-29,
2017-09-30,3.75107
2017-10-01,1.62036
2017-10-02,2.99693
2017-10-03,1.55128
2017-10-04,2.69105
2017-10-05,3.44362
2017-10-06,2.80754
2017-10-07,2.75981
2017-10-08,2.99716
2017-10-09,3.0143
2017-10-10,2.95567
2017-10-11,3.04618
2017-10-12,3.68807
2017-10-13,3.6716
2017-10-14,3.92677
2017-10-15,
2017-10-16,
2017-10-17,2.78311
2017-10-18,3.37432
2017-10-19,3.08891
2017-10-20,2.96553
2017-10-21,2.5445
2017-10-22,1.6614
2017-10-23,1.38185
2017-10-24,2.16539
2017-10-25,1.64083
2017-10-26,2.1481
2017-10-27,0.755367
2017-10-28,2.19896
2017-10-29,
2017-10-30,1.53138
2017-10-31,1.17603
2017-11-01,0.947762
2017-11-02,0.844796
2017-11-03,1.15531
2017-11-04,0.615021
2017-11-05,
2017-11-06,
2017-11-07,
2017-11-08,
2017-11-09,
2017-11-10,0.171042
2017-11-11,0.766743
2017-11-12,0.0777327
2017-11-13,
2017-11-14,0.5172
2017-11-15,0.54476
2017-11-16,0.719541
2017-11-17,0.817528
2017-11-18,
2017-11-19,0.356075
2017-11-20,0.461551
2017-11-21,0.781377
2017-11-22,0.462733
2017-11-23,0.334083
2017-11-24,0.472674
2017-11-25,0.186104
2017-11-26,0.302794
2017-11-27,0.361136
2017-11-28,0.229441
2017-11-29,0.200351
2017-11-30,0.199395
2017-12-01,
2017-12-02,
2017-12-03,
2017-12-04,0.08457
2017-12-05,0.117861
2017-12-06,0.0184028
2017-12-07,0.181351
2017-12-08,0.204979
2017-12-09,0.0152353
2017-12-10,
2017-12-11,0.139734
2017-12-12,
2017-12-13,0.0700551
2017-12-14,0.160118
2017-12-15,0.186123
2017-12-16,0.106348
2017-12-17,0.156545
2017-12-18,
2017-12-19,0.035244
2017-12-20,0.0278341
2017-12-21,0.14863
2017-12-22,0.0860483
2017-12-23,0.0743204
2017-12-24,0.119749
2017-12-25,0.096803
2017-12-26,0.0415215
2017-12-27,
2017-12-28,0.10719
2017-12-29,0.206792
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,0.812942
2018-01-03,0.750971
2018-01-04,0.606339
2018-01-05,
2018-01-06,
2018-01-07,
2018-01-08,
2018-01-09,
2018-01-10,
2018-01-11,
2018-01-12,
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,
2018-01-17,
2018-01-18,
2018-01-19,
2018-01-20,
2018-01-21,
2018-01-22,
2018-01-23,
2018-01-24,
2018-01-25,
2018-01-26,
2018-01-27,
2018-01-28,
2018-01-29,
2018-01-30,
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-03,
2018-02-04,
2018-02-05,
2018-02-06,
2018-02-07,
