t,GPP
2017-01-01,
2017-01-02,0.225039
2017-01-03,
2017-01-04,
2017-01-05,
2017-01-06,
2017-01-07,
2017-01-08,
2017-01-09,
2017-01-10,
2017-01-11,0.158912
2017-01-12,0.0332932
2017-01-13,0.12567
2017-01-14,
2017-01-15,0.0853888
2017-01-16,0.217919
2017-01-17,0.315394
2017-01-18,
2017-01-19,
2017-01-20,0.61802
2017-01-21,0.407996
2017-01-22,0.294787
2017-01-23,0.574358
2017-01-24,
2017-01-25,
2017-01-26,0.095468
2017-01-27,0.057856
2017-01-28,0.297428
2017-01-29,0.436382
2017-01-30,0.407821
2017-01-31,0.109613
2017-02-01,0.417294
2017-02-02,0.438744
2017-02-03,0.606158
2017-02-04,1.08863
2017-02-05,
2017-02-06,0.950705
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11,
2017-02-12,
2017-02-13,
2017-02-14,
2017-02-15,
2017-02-16,1.34502
2017-02-17,1.44982
2017-02-18,0.52652
2017-02-19,0.948242
2017-02-20,0.901533
2017-02-21,1.57963
2017-02-22,1.24197
2017-02-23,2.61444
2017-02-24,1.50204
2017-02-25,1.05554
2017-02-26,1.09464
2017-02-27,2.08823
2017-02-28,2.73701
2017-03-01,2.50492
2017-03-02,1.92103
2017-03-03,4.47074
2017-03-04,3.99339
2017-03-05,3.26324
2017-03-06,2.39674
2017-03-07,2.26589
2017-03-08,2.78282
2017-03-09,1.15948
2017-03-10,0.681184
2017-03-11,1.97021
2017-03-12,1.48481
2017-03-13,2.5762
2017-03-14,3.19018
2017-03-15,1.49585
2017-03-16,4.71377
2017-03-17,5.13186
2017-03-18,0.223467
2017-03-19,3.49733
2017-03-20,2.88465
2017-03-21,6.98444
2017-03-22,1.33655
2017-03-23,9.69157
2017-03-24,3.3612
2017-03-25,8.14347
2017-03-26,5.80197
2017-03-27,6.83341
2017-03-28,8.91054
2017-03-29,9.84441
2017-03-30,3.34721
2017-03-31,8.23554
2017-04-01,9.01942
2017-04-02,11.5798
2017-04-03,11.1151
2017-04-04,8.50463
