t,GPP
2023-01-01,
2023-01-02,0.167808
2023-01-03,0.327054
2023-01-04,0.125041
2023-01-05,
2023-01-06,
2023-01-07,
2023-01-08,0.0212112
2023-01-09,0.0081347
2023-01-10,0.70245
2023-01-11,1.80808
2023-01-12,
2023-01-13,3.15077
2023-01-14,
2023-01-15,1.85624
2023-01-16,
2023-01-17,0.680232
2023-01-18,
2023-01-19,
2023-01-20,
2023-01-21,
2023-01-22,
2023-01-23,
2023-01-24,0.313799
2023-01-25,
2023-01-26,0.698396
2023-01-27,0.236136
2023-01-28,1.39011
2023-01-29,0.107273
2023-01-30,
2023-01-31,
2023-02-01,0.336212
2023-02-02,0.0891438
2023-02-03,0.234982
2023-02-04,0.124841
2023-02-05,
2023-02-06,0.173718
2023-02-07,0.144612
2023-02-08,
2023-02-09,
2023-02-10,0.219361
2023-02-11,1.80334
2023-02-12,
2023-02-13,
2023-02-14,0.108298
2023-02-15,1.75022
2023-02-16,0.756558
2023-02-17,0.800559
2023-02-18,3.5139
2023-02-19,0.791553
2023-02-20,
2023-02-21,
2023-02-22,
2023-02-23,
2023-02-24,0.281959
2023-02-25,0.0129944
2023-02-26,0.0174882
2023-02-27,
2023-02-28,0.0330273
2023-03-01,0.0560017
2023-03-02,
2023-03-03,0.0625565
2023-03-04,0.175958
2023-03-05,0.221132
2023-03-06,
2023-03-07,
2023-03-08,
2023-03-09,
2023-03-10,
2023-03-11,
2023-03-12,
2023-03-13,0.633742
2023-03-14,0.614376
2023-03-15,
2023-03-16,0.0176377
2023-03-17,
2023-03-18,
2023-03-19,0.0120426
2023-03-20,0.537176
2023-03-21,0.320673
2023-03-22,0.255564
2023-03-23,0.0985238
2023-03-24,0.307896
2023-03-25,
2023-03-26,0.125369
2023-03-27,
2023-03-28,0.440564
2023-03-29,0.636991
2023-03-30,0.601312
2023-03-31,0.140974
2023-04-01,0.222879
2023-04-02,0.47947
2023-04-03,0.668007
2023-04-04,0.775375
2023-04-05,0.340105
2023-04-06,0.228664
2023-04-07,0.71035
2023-04-08,0.687539
2023-04-09,0.896399
2023-04-10,0.909429
2023-04-11,0.691117
2023-04-12,0.886735
2023-04-13,0.394066
2023-04-14,0.855833
2023-04-15,0.814381
2023-04-16,0.816586
2023-04-17,1.18671
2023-04-18,0.959168
2023-04-19,1.24802
2023-04-20,1.36382
2023-04-21,1.22045
2023-04-22,1.22645
2023-04-23,1.25564
2023-04-24,3.10591
2023-04-25,1.45075
2023-04-26,0.432012
2023-04-27,1.1227
2023-04-28,0.972542
2023-04-29,1.24226
2023-04-30,0.744799
2023-05-01,1.07602
2023-05-02,0.846602
2023-05-03,0.844489
2023-05-04,1.37066
2023-05-05,1.3178
2023-05-06,1.6262
2023-05-07,1.75751
2023-05-08,1.53564
2023-05-09,1.62035
2023-05-10,1.83227
2023-05-11,1.4527
2023-05-12,1.22231
2023-05-13,1.65866
2023-05-14,2.33115
2023-05-15,2.63848
2023-05-16,1.04324
2023-05-17,1.6034
2023-05-18,2.31884
2023-05-19,3.3481
2023-05-20,3.73006
2023-05-21,3.99763
2023-05-22,3.01708
2023-05-23,2.88833
2023-05-24,3.50491
2023-05-25,2.19584
2023-05-26,2.62485
2023-05-27,3.40964
2023-05-28,2.78432
2023-05-29,3.6004
2023-05-30,3.37367
2023-05-31,3.05007
2023-06-01,3.12394
2023-06-02,1.80236
2023-06-03,2.18882
2023-06-04,2.10256
2023-06-05,2.69247
2023-06-06,2.81469
2023-06-07,3.32562
2023-06-08,2.65703
2023-06-09,3.60152
2023-06-10,3.3685
2023-06-11,3.00036
2023-06-12,3.19172
2023-06-13,3.42284
2023-06-14,3.64702
2023-06-15,3.94038
2023-06-16,3.85393
2023-06-17,3.73597
2023-06-18,3.67945
2023-06-19,4.81624
2023-06-20,3.9747
2023-06-21,4.09883
2023-06-22,0.437638
2023-06-23,3.21696
2023-06-24,4.42909
2023-06-25,2.97916
2023-06-26,2.83603
2023-06-27,2.83927
2023-06-28,3.54608
2023-06-29,
2023-06-30,
2023-07-01,
2023-07-02,0.158235
2023-07-03,3.49154
2023-07-04,2.87225
2023-07-05,3.60962
2023-07-06,2.56054
2023-07-07,3.04377
2023-07-08,3.81083
2023-07-09,4.65465
2023-07-10,3.99006
2023-07-11,3.63609
2023-07-12,4.06273
2023-07-13,3.4626
2023-07-14,3.57443
2023-07-15,3.88005
2023-07-16,4.58291
2023-07-17,4.19705
2023-07-18,3.43082
2023-07-19,3.19721
2023-07-20,3.84034
2023-07-21,3.31495
2023-07-22,3.32694
2023-07-23,2.38649
2023-07-24,3.45743
2023-07-25,1.97091
2023-07-26,4.26395
2023-07-27,
2023-07-28,3.75458
2023-07-29,4.40503
2023-07-30,4.58908
2023-07-31,5.38319
2023-08-01,4.42939
2023-08-02,3.77665
2023-08-03,3.37601
2023-08-04,3.62597
2023-08-05,4.13531
2023-08-06,3.47573
2023-08-07,3.31585
2023-08-08,4.3116
2023-08-09,2.94445
2023-08-10,2.96509
2023-08-11,3.07539
2023-08-12,3.0018
2023-08-13,2.63571
2023-08-14,3.316
2023-08-15,3.19965
2023-08-16,3.02088
2023-08-17,3.00244
