t,GPP
2017-01-01,0.212718
2017-01-02,0.466395
2017-01-03,
2017-01-04,0.294237
2017-01-05,
2017-01-06,
2017-01-07,0.26978
2017-01-08,0.902978
2017-01-09,0.686647
2017-01-10,0.915313
2017-01-11,0.65994
2017-01-12,0.515684
2017-01-13,0.909756
2017-01-14,0.894689
2017-01-15,0.493819
2017-01-16,0.638029
2017-01-17,0.62079
2017-01-18,
2017-01-19,0.406357
2017-01-20,0.245896
2017-01-21,0.355015
2017-01-22,0.418216
2017-01-23,0.315205
2017-01-24,0.126495
2017-01-25,0.143362
2017-01-26,0.167915
2017-01-27,0.108798
2017-01-28,0.292405
2017-01-29,0.267461
2017-01-30,0.297062
2017-01-31,0.514875
2017-02-01,0.679931
2017-02-02,0.562797
2017-02-03,0.538129
2017-02-04,0.845665
2017-02-05,1.01345
2017-02-06,0.943302
2017-02-07,0.628187
2017-02-08,0.640127
2017-02-09,0.706676
2017-02-10,0.597495
2017-02-11,0.442816
2017-02-12,0.668304
2017-02-13,0.769608
2017-02-14,0.867051
2017-02-15,0.802506
2017-02-16,1.16854
2017-02-17,1.55174
2017-02-18,1.62737
2017-02-19,1.37178
2017-02-20,0.991007
2017-02-21,0.712738
2017-02-22,1.16743
2017-02-23,1.35677
2017-02-24,2.92619
2017-02-25,2.2567
2017-02-26,2.5831
2017-02-27,0.8839
2017-02-28,2.47047
2017-03-01,1.49239
2017-03-02,3.82954
2017-03-03,2.6868
2017-03-04,1.12118
2017-03-05,1.46314
2017-03-06,1.27418
2017-03-07,4.23089
2017-03-08,1.60264
2017-03-09,1.90848
2017-03-10,2.72777
2017-03-11,4.23735
2017-03-12,4.27975
2017-03-13,3.16298
2017-03-14,4.69328
2017-03-15,2.92328
2017-03-16,4.98732
2017-03-17,3.74898
2017-03-18,1.20042
2017-03-19,2.64091
2017-03-20,2.50614
2017-03-21,3.65682
2017-03-22,2.80728
2017-03-23,2.36485
2017-03-24,2.45706
2017-03-25,3.33987
2017-03-26,4.55548
2017-03-27,4.87108
2017-03-28,5.62197
2017-03-29,5.19739
2017-03-30,5.33616
2017-03-31,5.21007
2017-04-01,7.12195
2017-04-02,7.36169
2017-04-03,6.87255
2017-04-04,6.18807
2017-04-05,6.88345
2017-04-06,7.08647
2017-04-07,8.95964
2017-04-08,
2017-04-09,
2017-04-10,7.38315
2017-04-11,10.973
2017-04-12,13.6429
2017-04-13,11.585
2017-04-14,13.2289
2017-04-15,9.36336
2017-04-16,14.0603
2017-04-17,9.56381
2017-04-18,12.0827
2017-04-19,13.4218
2017-04-20,11.7484
2017-04-21,
2017-04-22,9.22144
2017-04-23,12.8223
2017-04-24,11.6528
2017-04-25,9.66127
2017-04-26,9.91952
2017-04-27,9.784
2017-04-28,8.07717
2017-04-29,10.6279
2017-04-30,8.76442
2017-05-01,10.3526
2017-05-02,
2017-05-03,4.62281
2017-05-04,8.9486
2017-05-05,10.8824
2017-05-06,3.53009
2017-05-07,6.32434
2017-05-08,8.24449
2017-05-09,11.4517
2017-05-10,11.0267
2017-05-11,9.20093
2017-05-12,11.3278
2017-05-13,11.8231
2017-05-14,11.5223
2017-05-15,13.781
2017-05-16,13.9251
2017-05-17,12.3965
2017-05-18,7.45844
2017-05-19,12.4735
2017-05-20,13.4224
2017-05-21,12.7675
2017-05-22,13.3401
2017-05-23,12.4317
2017-05-24,11.0025
2017-05-25,11.6959
2017-05-26,10.9277
2017-05-27,
2017-05-28,11.0899
2017-05-29,11.1804
2017-05-30,11.0459
2017-05-31,11.588
2017-06-01,11.3176
2017-06-02,7.94561
2017-06-03,5.23669
2017-06-04,10.7024
2017-06-05,10.6132
2017-06-06,8.47973
2017-06-07,9.72043
2017-06-08,11.9286
2017-06-09,9.32076
2017-06-10,11.0998
2017-06-11,9.33058
2017-06-12,9.34804
2017-06-13,9.87204
2017-06-14,9.07507
2017-06-15,7.25928
2017-06-16,6.78461
2017-06-17,
2017-06-18,6.05156
2017-06-19,7.17713
2017-06-20,6.06832
2017-06-21,5.57308
2017-06-22,4.04898
2017-06-23,3.15263
2017-06-24,3.35873
2017-06-25,3.3622
2017-06-26,4.07852
2017-06-27,1.90225
2017-06-28,1.43461
2017-06-29,2.8283
2017-06-30,1.40099
2017-07-01,
2017-07-02,1.09106
2017-07-03,1.59662
2017-07-04,
2017-07-05,
2017-07-06,
2017-07-07,2.6665
2017-07-08,2.45425
2017-07-09,2.18268
2017-07-10,0.333176
2017-07-11,1.57218
2017-07-12,0.633772
2017-07-13,1.38377
2017-07-14,0.622529
2017-07-15,
2017-07-16,0.521608
2017-07-17,0.777663
2017-07-18,1.51525
2017-07-19,0.784991
2017-07-20,0.516823
2017-07-21,0.661401
2017-07-22,0.697061
2017-07-23,0.482676
2017-07-24,
2017-07-25,0.47378
2017-07-26,
2017-07-27,0.5369
2017-07-28,
2017-07-29,1.08076
2017-07-30,0.576191
2017-07-31,
2017-08-01,
2017-08-02,
2017-08-03,0.0216621
2017-08-04,
2017-08-05,
2017-08-06,
2017-08-07,0.068318
2017-08-08,
2017-08-09,
2017-08-10,
2017-08-11,
2017-08-12,
2017-08-13,
2017-08-14,
2017-08-15,
2017-08-16,
2017-08-17,0.927535
2017-08-18,0.741925
2017-08-19,
2017-08-20,
2017-08-21,1.42127
2017-08-22,
2017-08-23,1.6603
2017-08-24,1.50676
2017-08-25,1.7182
2017-08-26,2.2668
2017-08-27,2.72652
2017-08-28,3.01014
2017-08-29,3.12683
2017-08-30,2.2358
2017-08-31,3.41468
2017-09-01,3.00833
2017-09-02,3.66414
2017-09-03,3.42893
2017-09-04,3.07772
2017-09-05,3.17948
2017-09-06,3.52499
2017-09-07,2.97236
2017-09-08,2.25271
2017-09-09,4.20989
2017-09-10,4.19348
2017-09-11,4.61438
2017-09-12,5.45163
2017-09-13,2.42155
2017-09-14,5.07421
2017-09-15,5.9865
2017-09-16,5.02442
2017-09-17,4.33374
2017-09-18,5.10282
2017-09-19,4.26227
2017-09-20,5.44306
2017-09-21,
2017-09-22,
2017-09-23,
2017-09-24,
2017-09-25,0.54642
2017-09-26,0.753787
2017-09-27,0.189679
2017-09-28,0.372266
2017-09-29,
2017-09-30,0.0042051
2017-10-01,
2017-10-02,0.242781
2017-10-03,0.224611
2017-10-04,
2017-10-05,
2017-10-06,
2017-10-07,
2017-10-08,
2017-10-09,
2017-10-10,
2017-10-11,
2017-10-12,
2017-10-13,0.0102818
2017-10-14,
2017-10-15,
2017-10-16,
2017-10-17,0.0181806
2017-10-18,
2017-10-19,0.0189215
2017-10-20,
2017-10-21,0.0102213
2017-10-22,0.0193101
2017-10-23,0.00553327
2017-10-24,0.0313922
2017-10-25,0.0366383
2017-10-26,0.0395703
2017-10-27,0.0306362
2017-10-28,
2017-10-29,
2017-10-30,
2017-10-31,0.00285175
2017-11-01,0.0137017
2017-11-02,0.0043128
2017-11-03,
2017-11-04,
2017-11-05,0.0823344
2017-11-06,0.0739026
2017-11-07,0.0668325
2017-11-08,0.104797
2017-11-09,0.0909477
2017-11-10,0.0507214
2017-11-11,0.063453
2017-11-12,0.165679
2017-11-13,0.0100875
2017-11-14,
2017-11-15,0.153746
2017-11-16,0.15442
2017-11-17,0.135253
2017-11-18,
2017-11-19,0.105085
2017-11-20,
2017-11-21,
2017-11-22,0.454789
2017-11-23,1.10673
2017-11-24,0.376352
2017-11-25,0.594538
2017-11-26,1.18394
2017-11-27,0.736062
2017-11-28,1.42133
2017-11-29,0.83793
2017-11-30,0.75927
2017-12-01,0.419807
2017-12-02,0.297782
2017-12-03,0.25449
2017-12-04,0.661208
2017-12-05,0.450228
2017-12-06,0.0460746
2017-12-07,0.151312
2017-12-08,0.546
2017-12-09,0.583463
2017-12-10,0.685424
2017-12-11,
2017-12-12,0.745206
2017-12-13,0.107174
2017-12-14,0.261524
2017-12-15,0.461642
2017-12-16,0.928799
2017-12-17,0.99811
2017-12-18,1.09802
2017-12-19,
2017-12-20,0.550952
2017-12-21,0.505816
2017-12-22,0.684822
2017-12-23,1.20904
2017-12-24,0.957673
2017-12-25,0.92209
2017-12-26,0.771481
2017-12-27,0.662557
2017-12-28,1.28019
2017-12-29,0.61723
2017-12-30,0.756163
2017-12-31,0.774579
2019-01-01,0.459431
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-05,0.40061
2019-01-06,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-12,
2019-01-13,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-26,
2019-01-27,
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-02,
2019-02-03,
2019-02-04,
2019-02-05,
2019-02-06,
2019-02-07,
2019-02-08,
2019-02-09,
2019-02-10,
2019-02-11,
2019-02-12,
2019-02-13,
2019-02-14,
2019-02-15,
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,
2019-02-23,
2019-02-24,
2019-02-25,
2019-02-26,4.1529
2019-02-27,4.26347
2019-02-28,2.84921
2019-03-01,2.33987
2019-03-02,3.52437
2019-03-03,2.83788
2019-03-04,2.78244
2019-03-05,4.8627
2019-03-06,2.45551
2019-03-07,4.42496
2019-03-08,4.75116
2019-03-09,4.02889
2019-03-10,4.85135
2019-03-11,5.54153
2019-03-12,4.83332
2019-03-13,4.67964
2019-03-14,2.46226
2019-03-15,3.50739
2019-03-16,5.77369
2019-03-17,5.23009
2019-03-18,5.77242
2019-03-19,
2019-03-20,5.97568
2019-03-21,8.21508
2019-03-22,7.74874
2019-03-23,6.27444
2019-03-24,6.4647
2019-03-25,
2019-03-26,9.222
2019-03-27,
2019-03-28,9.63957
2019-03-29,10.2155
2019-03-30,10.8054
2019-03-31,9.9338
2019-04-01,12.1382
2019-04-02,7.90764
2019-04-03,8.7809
2019-04-04,
2019-04-05,
2019-04-06,
2019-04-07,
2019-04-08,7.17386
2019-04-09,7.43703
2019-04-10,4.65884
2019-04-11,8.65221
2019-04-12,7.05913
2019-04-13,5.11688
2019-04-14,5.20118
2019-04-15,
2019-04-16,3.52628
2019-04-17,
2019-04-18,4.84697
2019-04-19,1.6204
2019-04-20,1.89467
2019-04-21,2.15822
2019-04-22,1.83483
2019-04-23,0.926987
2019-04-24,1.0601
2019-04-25,1.80141
2019-04-26,0.820585
2019-04-27,0.619043
2019-04-28,0.461325
2019-04-29,0.689349
2019-04-30,0.488787
2019-05-01,0.839948
2019-05-02,0.757042
2019-05-03,0.298584
2019-05-04,
2019-05-05,0.323314
2019-05-06,0.622993
2019-05-07,0.610126
2019-05-08,1.01463
2019-05-09,0.573997
2019-05-10,1.0435
2019-05-11,1.32816
2019-05-12,1.74513
2019-05-13,1.66837
2019-05-14,1.76914
2019-05-15,1.54976
2019-05-16,1.35608
2019-05-17,1.5427
2019-05-18,1.14316
2019-05-19,
2019-05-20,
2019-05-21,
2019-05-22,
2019-05-23,
2019-05-24,
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,
2019-05-29,
2019-05-30,
2019-05-31,2.07404
2019-06-01,2.65774
2019-06-02,3.0038
2019-06-03,1.71739
2019-06-04,2.14795
2019-06-05,1.22845
2019-06-06,1.73778
2019-06-07,0.395347
2019-06-08,2.14383
2019-06-09,2.20697
2019-06-10,1.65078
2019-06-11,
2019-06-12,
2019-06-13,2.34864
2019-06-14,4.29899
2019-06-15,4.63372
2019-06-16,4.44255
2019-06-17,6.12371
2019-06-18,6.27469
2019-06-19,7.10629
2019-06-20,6.37501
2019-06-21,7.57482
2019-06-22,7.70322
2019-06-23,8.25876
2019-06-24,10.5046
2019-06-25,13.3362
2019-06-26,12.7205
2019-06-27,13.7764
2019-06-28,13.054
2019-06-29,13.1475
2019-06-30,13.0336
2019-07-01,13.8335
2019-07-02,13.4584
2019-07-03,14.88
2019-07-04,15.7959
2019-07-05,16.9535
2019-07-06,16.9507
2019-07-07,15.8787
2019-07-08,16.7654
2019-07-09,16.6565
2019-07-10,16.7852
2019-07-11,10.8277
2019-07-12,19.2487
2019-07-13,16.1109
2019-07-14,13.7634
2019-07-15,
2019-07-16,18.4206
2019-07-17,
2019-07-18,15.916
2019-07-19,
2019-07-20,17.2295
2019-07-21,19.3091
2019-07-22,14.1269
2019-07-23,10.2876
2019-07-24,
2019-07-25,13.1038
2019-07-26,10.3029
2019-07-27,
2019-07-28,11.6581
2019-07-29,
2019-07-30,
2019-07-31,13.7875
2019-08-01,
2019-08-02,
2019-08-03,
2019-08-04,12.6811
2019-08-05,14.1366
2019-08-06,
2019-08-07,
2019-08-08,15.0886
2019-08-09,7.71825
2019-08-10,15.4938
2019-08-11,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,12.4339
2019-08-16,
2019-08-17,
2019-08-18,9.74119
2019-08-19,16.2712
2019-08-20,
2019-08-21,
2019-08-22,13.4571
2019-08-23,12.485
2019-08-24,13.8165
2019-08-25,12.1681
2019-08-26,11.2509
2019-08-27,9.10198
2019-08-28,12.4124
2019-08-29,11.0954
2019-08-30,9.6928
2019-08-31,7.48066
2019-09-01,8.29207
2019-09-02,7.57386
2019-09-03,7.4221
2019-09-04,7.52966
2019-09-05,6.03806
2019-09-06,6.27652
2019-09-07,7.10633
2019-09-08,5.77693
2019-09-09,5.354
2019-09-10,5.69652
2019-09-11,5.91876
2019-09-12,5.77649
2019-09-13,4.54731
2019-09-14,5.40167
2019-09-15,5.04439
2019-09-16,3.86695
2019-09-17,3.45774
2019-09-18,2.50689
2019-09-19,2.52293
2019-09-20,1.87228
2019-09-21,2.69536
2019-09-22,1.72473
2019-09-23,1.77964
2019-09-24,1.57386
2019-09-25,
2019-09-26,
2019-09-27,0.143367
2019-09-28,0.453162
2019-09-29,
2019-09-30,0.426521
2019-10-01,0.833491
2019-10-02,0.0838223
2019-10-03,
2019-10-04,0.57651
2019-10-05,0.486087
2019-10-06,0.652287
2019-10-07,0.508292
2019-10-08,0.6584
2019-10-09,0.374392
2019-10-10,0.667055
2019-10-11,0.785085
2019-10-12,0.928602
2019-10-13,0.813177
2019-10-14,1.03169
2019-10-15,0.719481
2019-10-16,0.162271
2019-10-17,0.834601
2019-10-18,0.846987
2019-10-19,0.79545
2019-10-20,0.673342
2019-10-21,1.04608
2019-10-22,0.246784
2019-10-23,1.04818
2019-10-24,1.81345
2019-10-25,1.63891
2019-10-26,1.73051
2019-10-27,
2019-10-28,
2019-10-29,
2019-10-30,1.1069
2019-10-31,1.20842
2019-11-01,1.57961
2019-11-02,1.27129
2019-11-03,1.95981
2019-11-04,2.14843
2019-11-05,1.60925
2019-11-06,1.70112
2019-11-07,2.20317
2019-11-08,1.17066
2019-11-09,1.50298
2019-11-10,1.15925
2019-11-11,1.22565
2019-11-12,
2019-11-13,
2019-11-14,1.98495
2019-11-15,0.717412
2019-11-16,1.39632
2019-11-17,1.44791
2019-11-18,1.33249
2019-11-19,1.48762
2019-11-20,1.66589
2019-11-21,1.28595
2019-11-22,1.96952
2019-11-23,2.02529
2019-11-24,1.65388
2019-11-25,2.30268
2019-11-26,1.75753
2019-11-27,1.27418
2019-11-28,1.95293
2019-11-29,1.54302
2019-11-30,1.51321
2019-12-01,1.07793
2019-12-02,0.923657
2019-12-03,0.260284
2019-12-04,0.476745
2019-12-05,
2019-12-06,0.203962
2019-12-07,1.81384
2019-12-08,1.31874
2019-12-09,1.35443
2019-12-10,0.835858
2019-12-11,1.67085
2019-12-12,0.796131
